launch_id,test_group,input_name,config_name,result,dur,finished_at,,,exp_u1m_09.04,exp_u1m_09.04
16788,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ms1-31_rec_cart_ea.json,TLE,0.00,2022-04-09 15:06:52,89.10416667,,,
16798,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ms1-31_rec_cart_ga.json,TLE,0.00,2022-04-09 15:17:19,89.10416667,,,
16768,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ms1-31_rec_rbs_ea.json,PASSED,0.00,2022-04-09 14:48:01,15.66666667,,,
16778,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ms1-31_rec_rbs_ga.json,PASSED,0.00,2022-04-09 14:56:48,73.4375,,,
16748,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ms1-31_sing_cart_ea.json,PASSED,0.00,2022-04-09 14:26:49,60.70833333,,,
16758,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ms1-31_sing_cart_ga.json,PASSED,0.00,2022-04-09 14:35:40,17.625,,,
16728,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ms1-31_sing_rbs_ea.json,PASSED,0.00,2022-04-09 14:09:19,8.8125,,,
16738,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ms1-31_sing_rbs_ga.json,PASSED,0.00,2022-04-09 14:17:16,68.54166667,,,
16868,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p31-1_rec_cart_ea.json,PASSED,0.00,2022-04-09 16:39:28,16.64583333,,,
16878,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p31-1_rec_cart_ga.json,PASSED,0.00,2022-04-09 16:54:04,62.66666667,,,
16848,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p31-1_rec_rbs_ea.json,PASSED,0.00,2022-04-09 16:16:37,14.6875,,,
16858,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p31-1_rec_rbs_ga.json,PASSED,0.00,2022-04-09 16:27:16,30.35416667,,,
16828,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p31-1_sing_cart_ea.json,PASSED,0.00,2022-04-09 15:51:44,33.29166667,,,
16838,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p31-1_sing_cart_ga.json,PASSED,0.00,2022-04-09 16:04:35,47,,,
16808,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p31-1_sing_rbs_ea.json,PASSED,0.00,2022-04-09 15:27:50,3.916666667,,,
16818,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p31-1_sing_rbs_ga.json,PASSED,0.00,2022-04-09 15:39:07,7.833333333,,,
16948,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p6-5_rec_cart_ea.json,PASSED,0.00,2022-04-09 18:01:24,58.75,,,
16958,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p6-5_rec_cart_ga.json,PASSED,0.00,2022-04-09 18:13:39,44.0625,,,
16928,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p6-5_rec_rbs_ea.json,PASSED,0.00,2022-04-09 17:40:44,42.10416667,,,
16938,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p6-5_rec_rbs_ga.json,PASSED,0.00,2022-04-09 17:50:48,31.33333333,,,
16908,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p6-5_sing_cart_ea.json,PASSED,0.00,2022-04-09 17:19:48,33.29166667,,,
16918,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p6-5_sing_cart_ga.json,PASSED,0.00,2022-04-09 17:30:00,22.52083333,,,
16888,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p6-5_sing_rbs_ea.json,PASSED,0.00,2022-04-09 17:04:18,29.375,,,
16898,m21-u1m,sat_prime_a20_b20.cnf,32_wop_p6-5_sing_rbs_ga.json,PASSED,0.00,2022-04-09 17:12:05,24.47916667,,,
17028,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ps6-5_rec_cart_ea.json,PASSED,0.00,2022-04-09 19:16:32,35.25,,,
17038,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ps6-5_rec_cart_ga.json,PASSED,0.00,2022-04-09 19:28:11,22.52083333,,,
17008,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ps6-5_rec_rbs_ea.json,PASSED,0.00,2022-04-09 18:55:51,8.8125,,,
17018,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ps6-5_rec_rbs_ga.json,PASSED,0.00,2022-04-09 19:05:27,26.4375,,,
16988,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ps6-5_sing_cart_ea.json,PASSED,0.00,2022-04-09 18:39:01,3.916666667,,,
16998,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ps6-5_sing_cart_ga.json,PASSED,0.00,2022-04-09 18:48:01,16.64583333,,,
16968,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ps6-5_sing_rbs_ea.json,PASSED,0.00,2022-04-09 18:21:01,5.875,,,
16978,m21-u1m,sat_prime_a20_b20.cnf,32_wop_ps6-5_sing_rbs_ga.json,PASSED,0.00,2022-04-09 18:30:36,26.4375,,,
16628,m21-u1m,sat_prime_a20_b20.cnf,32_wop_s1-32_rec_cart_ea.json,TLE,0.00,2022-04-09 12:28:58,89.10416667,,,
16638,m21-u1m,sat_prime_a20_b20.cnf,32_wop_s1-32_rec_cart_ga.json,TLE,0.00,2022-04-09 12:39:42,89.10416667,,,
16608,m21-u1m,sat_prime_a20_b20.cnf,32_wop_s1-32_rec_rbs_ea.json,TLE,0.00,2022-04-09 12:08:59,89.10416667,,,
16618,m21-u1m,sat_prime_a20_b20.cnf,32_wop_s1-32_rec_rbs_ga.json,TLE,0.00,2022-04-09 12:19:14,89.10416667,,,
16588,m21-u1m,sat_prime_a20_b20.cnf,32_wop_s1-32_sing_cart_ea.json,TLE,0.00,2022-04-09 11:48:45,89.10416667,,,
16598,m21-u1m,sat_prime_a20_b20.cnf,32_wop_s1-32_sing_cart_ga.json,TLE,0.00,2022-04-09 11:58:47,89.10416667,,,
16568,m21-u1m,sat_prime_a20_b20.cnf,32_wop_s1-32_sing_rbs_ea.json,PASSED,0.00,2022-04-09 11:27:46,35.25,,,
16578,m21-u1m,sat_prime_a20_b20.cnf,32_wop_s1-32_sing_rbs_ga.json,TLE,0.00,2022-04-09 11:38:06,89.10416667,,,
17188,m21-u1m,sat_prime_a20_b20.cnf,32_wp_m1-21_rec_cart_ea.json,PASSED,0.00,2022-04-09 20:59:36,13.70833333,,,
17198,m21-u1m,sat_prime_a20_b20.cnf,32_wp_m1-21_rec_cart_ga.json,PASSED,0.00,2022-04-09 21:05:51,4.895833333,,,
17168,m21-u1m,sat_prime_a20_b20.cnf,32_wp_m1-21_rec_rbs_ea.json,PASSED,0.00,2022-04-09 20:47:49,14.6875,,,
17178,m21-u1m,sat_prime_a20_b20.cnf,32_wp_m1-21_rec_rbs_ga.json,PASSED,0.00,2022-04-09 20:53:40,20.5625,,,
17148,m21-u1m,sat_prime_a20_b20.cnf,32_wp_m1-21_sing_cart_ea.json,PASSED,0.00,2022-04-09 20:35:23,22.52083333,,,
17158,m21-u1m,sat_prime_a20_b20.cnf,32_wp_m1-21_sing_cart_ga.json,PASSED,0.00,2022-04-09 20:42:29,12.72916667,,,
17128,m21-u1m,sat_prime_a20_b20.cnf,32_wp_m1-21_sing_rbs_ea.json,PASSED,0.00,2022-04-09 20:23:45,13.70833333,,,
17138,m21-u1m,sat_prime_a20_b20.cnf,32_wp_m1-21_sing_rbs_ga.json,PASSED,0.00,2022-04-09 20:29:59,19.58333333,,,
17268,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ms1-20_rec_cart_ea.json,PASSED,0.00,2022-04-09 21:47:10,13.70833333,,,
17278,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,0.00,2022-04-09 21:53:00,11.75,,,
17248,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ms1-20_rec_rbs_ea.json,PASSED,0.00,2022-04-09 21:36:17,11.75,,,
17258,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,0.00,2022-04-09 21:41:48,17.625,,,
17228,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ms1-20_sing_cart_ea.json,PASSED,0.00,2022-04-09 21:25:14,15.66666667,,,
17238,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,0.00,2022-04-09 21:30:50,19.58333333,,,
17208,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ms1-20_sing_rbs_ea.json,PASSED,0.00,2022-04-09 21:12:11,0.9791666667,,,
17218,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ms1-20_sing_rbs_ga.json,PASSED,0.00,2022-04-09 21:17:32,5.875,,,
17348,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p20-1_rec_cart_ea.json,PASSED,0.00,2022-04-09 22:42:47,12.72916667,,,
17358,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p20-1_rec_cart_ga.json,PASSED,0.00,2022-04-09 22:50:38,47,,,
17328,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p20-1_rec_rbs_ea.json,PASSED,0.00,2022-04-09 22:28:37,8.8125,,,
17338,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p20-1_rec_rbs_ga.json,PASSED,0.00,2022-04-09 22:34:51,31.33333333,,,
17308,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p20-1_sing_cart_ea.json,PASSED,0.00,2022-04-09 22:14:58,7.833333333,,,
17318,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p20-1_sing_cart_ga.json,PASSED,0.00,2022-04-09 22:22:12,11.75,,,
17288,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p20-1_sing_rbs_ea.json,PASSED,0.00,2022-04-09 22:00:30,20.5625,,,
17298,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p20-1_sing_rbs_ga.json,PASSED,0.00,2022-04-09 22:07:52,15.66666667,,,
17428,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p5-4_rec_cart_ea.json,PASSED,0.00,2022-04-09 23:36:27,8.8125,,,
17438,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p5-4_rec_cart_ga.json,PASSED,0.00,2022-04-09 23:43:43,0.9791666667,,,
17408,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p5-4_rec_rbs_ea.json,PASSED,0.00,2022-04-09 23:23:51,8.8125,,,
17418,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p5-4_rec_rbs_ga.json,PASSED,0.00,2022-04-09 23:30:22,0.9791666667,,,
17388,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p5-4_sing_cart_ea.json,PASSED,0.00,2022-04-09 23:11:23,14.6875,,,
17398,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p5-4_sing_cart_ga.json,PASSED,0.00,2022-04-09 23:17:57,11.75,,,
17368,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p5-4_sing_rbs_ea.json,PASSED,0.00,2022-04-09 22:55:51,0.9791666667,,,
17378,m21-u1m,sat_prime_a20_b20.cnf,32_wp_p5-4_sing_rbs_ga.json,PASSED,0.00,2022-04-09 23:03:40,4.895833333,,,
17508,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ps5-4_rec_cart_ea.json,PASSED,0.00,2022-04-10 00:23:24,5.875,,,
17518,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,0.00,2022-04-10 00:30:04,0.9791666667,,,
17488,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ps5-4_rec_rbs_ea.json,PASSED,0.00,2022-04-10 00:13:38,15.66666667,,,
17498,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,0.00,2022-04-10 00:18:26,16.64583333,,,
17468,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ps5-4_sing_cart_ea.json,PASSED,0.00,2022-04-10 00:01:49,4.895833333,,,
17478,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,0.00,2022-04-10 00:07:50,16.64583333,,,
17448,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ps5-4_sing_rbs_ea.json,PASSED,0.00,2022-04-09 23:49:00,5.875,,,
17458,m21-u1m,sat_prime_a20_b20.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,0.00,2022-04-09 23:55:29,16.64583333,,,
17108,m21-u1m,sat_prime_a20_b20.cnf,32_wp_s1-21_rec_cart_ea.json,PASSED,0.00,2022-04-09 20:09:55,13.70833333,,,
17118,m21-u1m,sat_prime_a20_b20.cnf,32_wp_s1-21_rec_cart_ga.json,PASSED,0.00,2022-04-09 20:17:09,27.41666667,,,
17088,m21-u1m,sat_prime_a20_b20.cnf,32_wp_s1-21_rec_rbs_ea.json,PASSED,0.00,2022-04-09 19:59:18,6.854166667,,,
17098,m21-u1m,sat_prime_a20_b20.cnf,32_wp_s1-21_rec_rbs_ga.json,PASSED,0.00,2022-04-09 20:04:23,3.916666667,,,
17068,m21-u1m,sat_prime_a20_b20.cnf,32_wp_s1-21_sing_cart_ea.json,PASSED,0.00,2022-04-09 19:48:25,2.9375,,,
17078,m21-u1m,sat_prime_a20_b20.cnf,32_wp_s1-21_sing_cart_ga.json,PASSED,0.00,2022-04-09 19:54:46,6.854166667,,,
17048,m21-u1m,sat_prime_a20_b20.cnf,32_wp_s1-21_sing_rbs_ea.json,PASSED,0.00,2022-04-09 19:36:11,2.9375,,,
17058,m21-u1m,sat_prime_a20_b20.cnf,32_wp_s1-21_sing_rbs_ga.json,PASSED,0.00,2022-04-09 19:42:21,6.854166667,,,
16710,m21-u1m,sat_prime_a22_b22.cnf,32_wop_m1-32_rec_cart_ea.json,TLE,0.00,2022-04-09 13:50:17,89.10416667,,,
16720,m21-u1m,sat_prime_a22_b22.cnf,32_wop_m1-32_rec_cart_ga.json,PASSED,0.00,2022-04-09 14:03:05,48.95833333,,,
16690,m21-u1m,sat_prime_a22_b22.cnf,32_wop_m1-32_rec_rbs_ea.json,PASSED,0.00,2022-04-09 13:28:21,66.58333333,,,
16700,m21-u1m,sat_prime_a22_b22.cnf,32_wop_m1-32_rec_rbs_ga.json,PASSED,0.00,2022-04-09 13:38:52,53.85416667,,,
16670,m21-u1m,sat_prime_a22_b22.cnf,32_wop_m1-32_sing_cart_ea.json,PASSED,0.00,2022-04-09 13:11:05,50.91666667,,,
16680,m21-u1m,sat_prime_a22_b22.cnf,32_wop_m1-32_sing_cart_ga.json,PASSED,0.00,2022-04-09 13:19:28,40.14583333,,,
16650,m21-u1m,sat_prime_a22_b22.cnf,32_wop_m1-32_sing_rbs_ea.json,TLE,0.00,2022-04-09 12:51:55,89.10416667,,,
16660,m21-u1m,sat_prime_a22_b22.cnf,32_wop_m1-32_sing_rbs_ga.json,TLE,0.00,2022-04-09 13:01:12,89.10416667,,,
16790,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ms1-31_rec_cart_ea.json,PASSED,0.00,2022-04-09 15:07:51,24.47916667,,,
16800,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ms1-31_rec_cart_ga.json,PASSED,0.00,2022-04-09 15:19:27,56.79166667,,,
16770,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ms1-31_rec_rbs_ea.json,PASSED,0.00,2022-04-09 14:48:38,2.9375,,,
16780,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ms1-31_rec_rbs_ga.json,PASSED,0.00,2022-04-09 14:57:17,9.791666667,,,
16750,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ms1-31_sing_cart_ea.json,PASSED,0.00,2022-04-09 14:29:19,57.77083333,,,
16760,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ms1-31_sing_cart_ga.json,TLE,0.00,2022-04-09 14:38:42,89.10416667,,,
16730,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ms1-31_sing_rbs_ea.json,PASSED,0.00,2022-04-09 14:10:33,55.8125,,,
16740,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ms1-31_sing_rbs_ga.json,PASSED,0.00,2022-04-09 14:19:06,18.60416667,,,
16870,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p31-1_rec_cart_ea.json,PASSED,0.00,2022-04-09 16:42:28,87.14583333,,,
16880,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p31-1_rec_cart_ga.json,TLE,0.00,2022-04-09 16:57:06,89.10416667,,,
16850,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p31-1_rec_rbs_ea.json,TLE,0.00,2022-04-09 16:18:35,89.10416667,,,
16860,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p31-1_rec_rbs_ga.json,TLE,0.00,2022-04-09 16:29:23,89.10416667,,,
16830,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p31-1_sing_cart_ea.json,PASSED,0.00,2022-04-09 15:53:42,26.4375,,,
16840,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p31-1_sing_cart_ga.json,TLE,0.00,2022-04-09 16:07:37,89.10416667,,,
16810,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p31-1_sing_rbs_ea.json,TLE,0.00,2022-04-09 15:30:23,89.10416667,,,
16820,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p31-1_sing_rbs_ga.json,PASSED,0.00,2022-04-09 15:41:12,33.29166667,,,
16950,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p6-5_rec_cart_ea.json,PASSED,0.00,2022-04-09 18:03:17,72.45833333,,,
16960,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p6-5_rec_cart_ga.json,PASSED,0.00,2022-04-09 18:15:13,21.54166667,,,
16930,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p6-5_rec_rbs_ea.json,PASSED,0.00,2022-04-09 17:41:47,29.375,,,
16940,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p6-5_rec_rbs_ga.json,PASSED,0.00,2022-04-09 17:51:35,28.39583333,,,
16910,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p6-5_sing_cart_ea.json,PASSED,0.00,2022-04-09 17:21:54,34.27083333,,,
16920,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p6-5_sing_cart_ga.json,PASSED,0.00,2022-04-09 17:32:15,43.08333333,,,
16890,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p6-5_sing_rbs_ea.json,PASSED,0.00,2022-04-09 17:06:03,13.70833333,,,
16900,m21-u1m,sat_prime_a22_b22.cnf,32_wop_p6-5_sing_rbs_ga.json,PASSED,0.00,2022-04-09 17:14:07,69.52083333,,,
17030,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ps6-5_rec_cart_ea.json,PASSED,0.00,2022-04-09 19:18:48,77.35416667,,,
17040,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ps6-5_rec_cart_ga.json,PASSED,0.00,2022-04-09 19:30:03,20.5625,,,
17010,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ps6-5_rec_rbs_ea.json,PASSED,0.00,2022-04-09 18:57:19,59.72916667,,,
17020,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ps6-5_rec_rbs_ga.json,PASSED,0.00,2022-04-09 19:07:13,14.6875,,,
16990,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ps6-5_sing_cart_ea.json,PASSED,0.00,2022-04-09 18:40:54,21.54166667,,,
17000,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ps6-5_sing_cart_ga.json,PASSED,0.00,2022-04-09 18:49:53,20.5625,,,
16970,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ps6-5_sing_rbs_ea.json,PASSED,0.00,2022-04-09 18:22:57,24.47916667,,,
16980,m21-u1m,sat_prime_a22_b22.cnf,32_wop_ps6-5_sing_rbs_ga.json,PASSED,0.00,2022-04-09 18:32:03,54.83333333,,,
16630,m21-u1m,sat_prime_a22_b22.cnf,32_wop_s1-32_rec_cart_ea.json,TLE,0.00,2022-04-09 12:31:00,89.10416667,,,
16640,m21-u1m,sat_prime_a22_b22.cnf,32_wop_s1-32_rec_cart_ga.json,TLE,0.00,2022-04-09 12:42:10,89.10416667,,,
16610,m21-u1m,sat_prime_a22_b22.cnf,32_wop_s1-32_rec_rbs_ea.json,TLE,0.00,2022-04-09 12:10:45,89.10416667,,,
16620,m21-u1m,sat_prime_a22_b22.cnf,32_wop_s1-32_rec_rbs_ga.json,PASSED,0.00,2022-04-09 12:20:18,50.91666667,,,
16590,m21-u1m,sat_prime_a22_b22.cnf,32_wop_s1-32_sing_cart_ea.json,TLE,0.00,2022-04-09 11:51:07,89.10416667,,,
16600,m21-u1m,sat_prime_a22_b22.cnf,32_wop_s1-32_sing_cart_ga.json,PASSED,0.00,2022-04-09 12:00:38,60.70833333,,,
16570,m21-u1m,sat_prime_a22_b22.cnf,32_wop_s1-32_sing_rbs_ea.json,PASSED,0.00,2022-04-09 11:28:27,29.375,,,
16580,m21-u1m,sat_prime_a22_b22.cnf,32_wop_s1-32_sing_rbs_ga.json,TLE,0.00,2022-04-09 11:40:03,89.10416667,,,
17190,m21-u1m,sat_prime_a22_b22.cnf,32_wp_m1-21_rec_cart_ea.json,PASSED,0.00,2022-04-09 21:00:34,15.66666667,,,
17200,m21-u1m,sat_prime_a22_b22.cnf,32_wp_m1-21_rec_cart_ga.json,PASSED,0.00,2022-04-09 21:07:36,28.39583333,,,
17170,m21-u1m,sat_prime_a22_b22.cnf,32_wp_m1-21_rec_rbs_ea.json,PASSED,0.00,2022-04-09 20:48:30,15.66666667,,,
17180,m21-u1m,sat_prime_a22_b22.cnf,32_wp_m1-21_rec_rbs_ga.json,PASSED,0.00,2022-04-09 20:54:38,39.16666667,,,
17150,m21-u1m,sat_prime_a22_b22.cnf,32_wp_m1-21_sing_cart_ea.json,PASSED,0.00,2022-04-09 20:37:33,38.1875,,,
17160,m21-u1m,sat_prime_a22_b22.cnf,32_wp_m1-21_sing_cart_ga.json,PASSED,0.00,2022-04-09 20:43:19,4.895833333,,,
17130,m21-u1m,sat_prime_a22_b22.cnf,32_wp_m1-21_sing_rbs_ea.json,PASSED,0.00,2022-04-09 20:24:40,36.22916667,,,
17140,m21-u1m,sat_prime_a22_b22.cnf,32_wp_m1-21_sing_rbs_ga.json,PASSED,0.00,2022-04-09 20:30:45,23.5,,,
17270,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ms1-20_rec_cart_ea.json,PASSED,0.00,2022-04-09 21:48:02,10.77083333,,,
17280,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,0.00,2022-04-09 21:54:49,28.39583333,,,
17250,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ms1-20_rec_rbs_ea.json,PASSED,0.00,2022-04-09 21:36:55,15.66666667,,,
17260,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,0.00,2022-04-09 21:42:46,39.16666667,,,
17230,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ms1-20_sing_cart_ea.json,PASSED,0.00,2022-04-09 21:25:47,17.625,,,
17240,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,0.00,2022-04-09 21:32:32,10.77083333,,,
17210,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ms1-20_sing_rbs_ea.json,PASSED,0.00,2022-04-09 21:13:22,30.35416667,,,
17220,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ms1-20_sing_rbs_ga.json,PASSED,0.00,2022-04-09 21:19:20,16.64583333,,,
17350,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p20-1_rec_cart_ea.json,TLE,0.00,2022-04-09 22:45:13,89.10416667,,,
17360,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p20-1_rec_cart_ga.json,PASSED,0.00,2022-04-09 22:52:01,48.95833333,,,
17330,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p20-1_rec_rbs_ea.json,PASSED,0.00,2022-04-09 22:28:59,1.958333333,,,
17340,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p20-1_rec_rbs_ga.json,PASSED,0.00,2022-04-09 22:36:00,40.14583333,,,
17310,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p20-1_sing_cart_ea.json,PASSED,0.00,2022-04-09 22:17:43,72.45833333,,,
17320,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p20-1_sing_cart_ga.json,PASSED,0.00,2022-04-09 22:24:25,41.125,,,
17290,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p20-1_sing_rbs_ea.json,PASSED,0.00,2022-04-09 22:02:08,47,,,
17300,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p20-1_sing_rbs_ga.json,PASSED,0.00,2022-04-09 22:09:07,69.52083333,,,
17430,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p5-4_rec_cart_ea.json,PASSED,0.00,2022-04-09 23:38:30,31.33333333,,,
17440,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p5-4_rec_cart_ga.json,PASSED,0.00,2022-04-09 23:44:19,5.875,,,
17410,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p5-4_rec_rbs_ea.json,PASSED,0.00,2022-04-09 23:25:15,52.875,,,
17420,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p5-4_rec_rbs_ga.json,PASSED,0.00,2022-04-09 23:31:39,34.27083333,,,
17390,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p5-4_sing_cart_ea.json,PASSED,0.00,2022-04-09 23:12:52,48.95833333,,,
17400,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p5-4_sing_cart_ga.json,PASSED,0.00,2022-04-09 23:19:08,31.33333333,,,
17370,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p5-4_sing_rbs_ea.json,PASSED,0.00,2022-04-09 22:58:12,48.95833333,,,
17380,m21-u1m,sat_prime_a22_b22.cnf,32_wp_p5-4_sing_rbs_ga.json,PASSED,0.00,2022-04-09 23:05:33,32.3125,,,
17510,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ps5-4_rec_cart_ea.json,PASSED,0.00,2022-04-10 00:25:30,34.27083333,,,
17520,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,0.00,2022-04-10 00:32:14,38.1875,,,
17490,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ps5-4_rec_rbs_ea.json,PASSED,0.00,2022-04-10 00:14:25,15.66666667,,,
17500,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,0.00,2022-04-10 00:19:29,19.58333333,,,
17470,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ps5-4_sing_cart_ea.json,PASSED,0.00,2022-04-10 00:02:25,13.70833333,,,
17480,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,0.00,2022-04-10 00:09:41,19.58333333,,,
17450,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ps5-4_sing_rbs_ea.json,PASSED,0.00,2022-04-09 23:51:51,78.33333333,,,
17460,m21-u1m,sat_prime_a22_b22.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,0.00,2022-04-09 23:57:08,7.833333333,,,
17110,m21-u1m,sat_prime_a22_b22.cnf,32_wp_s1-21_rec_cart_ea.json,PASSED,0.00,2022-04-09 20:11:29,49.9375,,,
17120,m21-u1m,sat_prime_a22_b22.cnf,32_wp_s1-21_rec_cart_ga.json,PASSED,0.00,2022-04-09 20:19:00,28.39583333,,,
