19826,aaai,php_15_14.cnf,32_wp_ps5-4_sing_rbs_ga.json,TLE,01:00:04,2022-04-21 01:42:56
19827,aaai,pvs_4_7.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,00:01:50,2022-04-21 01:44:46
19828,aaai,sgen_150_100.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,00:02:33,2022-04-21 01:47:19
19829,aaai,bvs_7_7.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,00:06:00,2022-04-21 01:53:19
19830,aaai,par_9.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,00:09:33,2022-04-21 02:02:52
19831,aaai,bvp_4_8.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,00:06:42,2022-04-21 02:09:34
19832,aaai,bvp_6_7.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,00:04:45,2022-04-21 02:14:19
19833,aaai,pmg_12.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,00:11:05,2022-04-21 02:25:24
19834,aaai,php_13_12.cnf,32_wp_ps5-4_sing_cart_ga.json,TLE,01:00:01,2022-04-21 03:25:25
19835,aaai,php_15_14.cnf,32_wp_ps5-4_sing_cart_ga.json,TLE,01:00:02,2022-04-21 04:25:27
19836,aaai,pvs_4_7.cnf,32_wp_ps5-4_sing_cart_ga.json,PASSED,00:01:54,2022-04-21 04:27:21
19837,aaai,sgen_150_100.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,00:02:38,2022-04-21 04:29:59
19838,aaai,bvs_7_7.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,00:06:00,2022-04-21 04:35:59
19839,aaai,par_9.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,00:10:53,2022-04-21 04:46:52
19840,aaai,bvp_4_8.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,00:06:10,2022-04-21 04:53:02
19841,aaai,bvp_6_7.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,00:03:39,2022-04-21 04:56:41
19842,aaai,pmg_12.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,00:16:33,2022-04-21 05:13:14
19843,aaai,php_13_12.cnf,32_wp_ps5-4_rec_rbs_ga.json,TLE,01:00:02,2022-04-21 06:13:16
19844,aaai,php_15_14.cnf,32_wp_ps5-4_rec_rbs_ga.json,TLE,01:00:02,2022-04-21 07:13:18
19845,aaai,pvs_4_7.cnf,32_wp_ps5-4_rec_rbs_ga.json,PASSED,00:01:50,2022-04-21 07:15:08
19846,aaai,sgen_150_100.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,00:02:21,2022-04-21 07:17:29
19847,aaai,bvs_7_7.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,00:07:52,2022-04-21 07:25:21
19848,aaai,par_9.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,00:11:46,2022-04-21 07:37:07
19849,aaai,bvp_4_8.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,00:06:43,2022-04-21 07:43:50
19850,aaai,bvp_6_7.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,00:04:34,2022-04-21 07:48:24
19851,aaai,pmg_12.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,00:17:26,2022-04-21 08:05:50
19852,aaai,php_13_12.cnf,32_wp_ps5-4_rec_cart_ga.json,TLE,01:00:01,2022-04-21 09:05:51
19853,aaai,php_15_14.cnf,32_wp_ps5-4_rec_cart_ga.json,TLE,01:00:02,2022-04-21 10:05:53
19854,aaai,pvs_4_7.cnf,32_wp_ps5-4_rec_cart_ga.json,PASSED,00:02:29,2022-04-21 10:08:22
