Duration: 300
step,size,rho,fit
64530,12,0.997,12.9
64531,12,0.997,12.9
64532,12,0.997,12.9
64533,12,0.997,12.9
64534,12,0.997,12.9
64535,12,0.997,12.9
64536,12,0.997,12.9
64537,12,0.997,12.9
64538,12,0.997,12.9
64539,12,0.997,12.9
64540,12,0.997,12.9
64541,12,0.997,12.9
64542,12,0.997,12.9
64543,12,0.997,12.9
64544,12,0.997,12.9
64545,12,0.997,12.9
64546,12,0.997,12.9
64547,12,0.997,12.9
64548,12,0.997,12.9
64549,12,0.997,12.9
64550,12,0.997,12.9
64551,12,0.997,12.9
64552,12,0.997,12.9
64553,12,0.997,12.9
64554,12,0.997,12.9
64555,12,0.997,12.9
64556,12,0.997,12.9
64557,12,0.997,12.9
64558,12,0.997,12.9
64559,12,0.997,12.9
64560,12,0.997,12.9
64561,12,0.997,12.9
64562,12,0.997,12.9
64563,12,0.997,12.9
64564,12,0.997,12.9
64565,12,0.997,12.9
64566,12,0.997,12.9
64567,12,0.997,12.9
64568,12,0.997,12.9
64569,12,0.997,12.9
64570,12,0.997,12.9
64571,12,0.997,12.9
64572,12,0.997,12.9
64573,12,0.997,12.9
64574,12,0.997,12.9
64575,12,0.997,12.9
64576,12,0.997,12.9
64577,12,0.997,12.9
64578,12,0.997,12.9
64579,12,0.997,12.9
64580,12,0.997,12.9
64581,12,0.997,12.9
64582,12,0.997,12.9
64583,12,0.997,12.9
64584,12,0.997,12.9
64585,12,0.997,12.9
64586,12,0.997,12.9
64587,12,0.997,12.9
64588,12,0.997,12.9
64589,12,0.997,12.9
64590,12,0.997,12.9
64591,12,0.997,12.9
64592,12,0.997,12.9
64593,12,0.997,12.9
64594,12,0.997,12.9
64595,12,0.997,12.9
64596,12,0.997,12.9
64597,12,0.997,12.9
64598,12,0.997,12.9
64599,12,0.997,12.9
64600,12,0.997,12.9
64601,12,0.997,12.9
64602,12,0.997,12.9
64603,12,0.997,12.9
64604,12,0.997,12.9
64605,12,0.997,12.9
64606,12,0.997,12.9
64607,12,0.997,12.9
64608,12,0.997,12.9
64609,12,0.997,12.9
64610,12,0.997,12.9
64611,12,0.997,12.9
64612,12,0.997,12.9
64613,12,0.997,12.9
64614,12,0.997,12.9
64615,12,0.997,12.9
64616,12,0.997,12.9
64617,12,0.997,12.9
64618,12,0.997,12.9
64619,12,0.997,12.9
64620,12,0.997,12.9
64621,12,0.997,12.9
64622,12,0.997,12.9
64623,12,0.997,12.9
64624,12,0.997,12.9
64625,12,0.997,12.9
64626,12,0.997,12.9
64627,12,0.997,12.9
64628,12,0.997,12.9
64629,12,0.997,12.9
64630,12,0.997,12.9
64631,12,0.997,12.9
64632,12,0.997,12.9
64633,12,0.997,12.9
64634,12,0.997,12.9
64635,12,0.997,12.9
64636,12,0.997,12.9
64637,12,0.997,12.9
64638,12,0.997,12.9
64639,12,0.997,12.9
64640,12,0.997,12.9
64641,12,0.997,12.9
64642,12,0.997,12.9
64643,12,0.997,12.9
64644,12,0.997,12.9
64645,12,0.997,12.9
64646,12,0.997,12.9
64647,12,0.997,12.9
64648,12,0.997,12.9
64649,12,0.997,12.9
64650,12,0.997,12.9
64651,12,0.997,12.9
64652,12,0.997,12.9
64653,12,0.997,12.9
64654,12,0.997,12.9
64655,12,0.997,12.9
64656,12,0.997,12.9
64657,12,0.997,12.9
64658,12,0.997,12.9
64659,12,0.997,12.9
64660,12,0.997,12.9
64661,12,0.997,12.9
64662,12,0.997,12.9
64663,12,0.997,12.9
64664,12,0.997,12.9
64665,12,0.997,12.9
64666,12,0.997,12.9
64667,12,0.997,12.9
64668,12,0.997,12.9
64669,12,0.997,12.9
64670,12,0.997,12.9
64671,12,0.997,12.9
64672,12,0.997,12.9
64673,12,0.997,12.9
64674,12,0.997,12.9
64675,12,0.997,12.9
64676,12,0.997,12.9
64677,12,0.997,12.9
64678,12,0.997,12.9
64679,12,0.997,12.9
64680,12,0.997,12.9
64681,12,0.997,12.9
64682,12,0.997,12.9
64683,12,0.997,12.9
64684,12,0.997,12.9
64685,12,0.997,12.9
64686,12,0.997,12.9
64687,12,0.997,12.9
64688,12,0.997,12.9
64689,12,0.997,12.9
64690,12,0.997,12.9
64691,12,0.997,12.9
64692,12,0.997,12.9
64693,12,0.997,12.9
64694,12,0.997,12.9
64695,12,0.997,12.9
64696,12,0.997,12.9
64697,12,0.997,12.9
64698,12,0.997,12.9
64699,12,0.997,12.9
64700,12,0.997,12.9
64701,12,0.997,12.9
64702,12,0.997,12.9
64703,12,0.997,12.9
64704,12,0.997,12.9
64705,12,0.997,12.9
64706,12,0.997,12.9
64707,12,0.997,12.9
64708,12,0.997,12.9
64709,12,0.997,12.9
64710,12,0.997,12.9
64711,12,0.997,12.9
64712,12,0.997,12.9
64713,12,0.997,12.9
64714,12,0.997,12.9
64715,12,0.997,12.9
64716,12,0.997,12.9
64717,12,0.997,12.9
64718,12,0.997,12.9
64719,12,0.997,12.9
64720,12,0.997,12.9
64721,12,0.997,12.9
64722,12,0.997,12.9
64723,12,0.997,12.9
64724,12,0.997,12.9
64725,12,0.997,12.9
64726,12,0.997,12.9
64727,12,0.997,12.9
64728,12,0.997,12.9
64729,12,0.997,12.9
64730,12,0.997,12.9
64731,12,0.997,12.9
64732,12,0.997,12.9
64733,12,0.997,12.9
64734,12,0.997,12.9
64735,12,0.997,12.9
64736,12,0.997,12.9
64737,12,0.997,12.9
64738,12,0.997,12.9
64739,12,0.997,12.9
64740,12,0.997,12.9
64741,12,0.997,12.9
64742,12,0.997,12.9
64743,12,0.997,12.9
64744,12,0.997,12.9
64745,12,0.997,12.9
64746,12,0.997,12.9
64747,12,0.997,12.9
64748,12,0.997,12.9
64749,12,0.997,12.9
64750,12,0.997,12.9
64751,12,0.997,12.9
64752,12,0.997,12.9
64753,12,0.997,12.9
64754,12,0.997,12.9
64755,12,0.997,12.9
64756,12,0.997,12.9
64757,12,0.997,12.9
64758,12,0.997,12.9
64759,12,0.997,12.9
64760,12,0.997,12.9
64761,12,0.997,12.9
64762,12,0.997,12.9
64763,12,0.997,12.9
64764,12,0.997,12.9
64765,12,0.997,12.9
64766,12,0.997,12.9
64767,12,0.997,12.9
64768,12,0.997,12.9
64769,12,0.997,12.9
64770,12,0.997,12.9
64771,12,0.997,12.9
64772,12,0.997,12.9
64773,12,0.997,12.9
64774,12,0.997,12.9
64775,12,0.997,12.9
64776,12,0.997,12.9
64777,12,0.997,12.9
64778,12,0.997,12.9
64779,12,0.997,12.9
64780,12,0.997,12.9
64781,12,0.997,12.9
64782,12,0.997,12.9
64783,12,0.997,12.9
64784,12,0.997,12.9
64785,12,0.997,12.9
64786,12,0.997,12.9
64787,12,0.997,12.9
64788,12,0.997,12.9
64789,12,0.997,12.9
64790,12,0.997,12.9
64791,12,0.997,12.9
64792,12,0.997,12.9
64793,12,0.997,12.9
64794,12,0.997,12.9
64795,12,0.997,12.9
64796,12,0.997,12.9
64797,12,0.997,12.9
64798,12,0.997,12.9
64799,12,0.997,12.9
64800,12,0.997,12.9
64801,12,0.997,12.9
64802,12,0.997,12.9
64803,12,0.997,12.9
64804,12,0.997,12.9
64805,12,0.997,12.9
64806,12,0.997,12.9
64807,12,0.997,12.9
64808,12,0.997,12.9
64809,12,0.997,12.9
64810,12,0.997,12.9
64811,12,0.997,12.9
64812,12,0.997,12.9
64813,12,0.997,12.9
64814,12,0.997,12.9
64815,12,0.997,12.9
64816,12,0.997,12.9
64817,12,0.997,12.9
64818,12,0.997,12.9
64819,12,0.997,12.9
64820,12,0.997,12.9
64821,12,0.997,12.9
64822,12,0.997,12.9
64823,12,0.997,12.9
64824,12,0.997,12.9
64825,12,0.997,12.9
64826,12,0.997,12.9
64827,12,0.997,12.9
64828,12,0.997,12.9
64829,12,0.997,12.9
64830,12,0.997,12.9
64831,12,0.997,12.9
64832,12,0.997,12.9
64833,12,0.997,12.9
64834,12,0.997,12.9
64835,12,0.997,12.9
64836,12,0.997,12.9
64837,12,0.997,12.9
64838,12,0.997,12.9
64839,12,0.997,12.9
64840,12,0.997,12.9
64841,12,0.997,12.9
64842,12,0.997,12.9
64843,12,0.997,12.9
64844,12,0.997,12.9
64845,12,0.997,12.9
64846,12,0.997,12.9
64847,12,0.997,12.9
64848,12,0.997,12.9
64849,12,0.997,12.9
64850,12,0.997,12.9
64851,12,0.997,12.9
64852,12,0.997,12.9
64853,12,0.997,12.9
64854,12,0.997,12.9
64855,12,0.997,12.9
64856,12,0.997,12.9
64857,12,0.997,12.9
64858,12,0.997,12.9
64859,12,0.997,12.9
64860,12,0.997,12.9
64861,12,0.997,12.9
64862,12,0.997,12.9
64863,12,0.997,12.9
64864,12,0.997,12.9
64865,12,0.997,12.9
64866,12,0.997,12.9
64867,12,0.997,12.9
64868,12,0.997,12.9
64869,12,0.997,12.9
64870,12,0.997,12.9
64871,12,0.997,12.9
64872,12,0.997,12.9
64873,12,0.997,12.9
64874,12,0.997,12.9
64875,12,0.997,12.9
64876,12,0.997,12.9
64877,12,0.997,12.9
64878,12,0.997,12.9
64879,12,0.997,12.9
64880,12,0.997,12.9
64881,12,0.997,12.9
64882,12,0.997,12.9
64883,12,0.997,12.9
64884,12,0.997,12.9
64885,12,0.997,12.9
64886,12,0.997,12.9
64887,12,0.997,12.9
64888,12,0.997,12.9
64889,12,0.997,12.9
64890,12,0.997,12.9
64891,12,0.997,12.9
64892,12,0.997,12.9
64893,12,0.997,12.9
64894,12,0.997,12.9
64895,12,0.997,12.9
64896,12,0.997,12.9
64897,12,0.997,12.9
64898,12,0.997,12.9
64899,12,0.997,12.9
64900,12,0.997,12.9
64901,12,0.997,12.9
64902,12,0.997,12.9
64903,12,0.997,12.9
64904,12,0.997,12.9
64905,12,0.997,12.9
64906,12,0.997,12.9
64907,12,0.997,12.9
64908,12,0.997,12.9
64909,12,0.997,12.9
64910,12,0.997,12.9
64911,12,0.997,12.9
64912,12,0.997,12.9
64913,12,0.997,12.9
64914,12,0.997,12.9
64915,12,0.997,12.9
64916,12,0.997,12.9
64917,12,0.997,12.9
64918,12,0.997,12.9
64919,12,0.997,12.9
64920,12,0.997,12.9
64921,12,0.997,12.9
64922,12,0.997,12.9
64923,12,0.997,12.9
64924,12,0.997,12.9
64925,12,0.997,12.9
64926,12,0.997,12.9
64927,12,0.997,12.9
64928,12,0.997,12.9
64929,12,0.997,12.9
64930,12,0.997,12.9
64931,12,0.997,12.9
64932,12,0.997,12.9
64933,12,0.997,12.9
64934,12,0.997,12.9
64935,12,0.997,12.9
64936,12,0.997,12.9
64937,12,0.997,12.9
64938,12,0.997,12.9
64939,12,0.997,12.9
64940,12,0.997,12.9
64941,12,0.997,12.9
64942,12,0.997,12.9
64943,12,0.997,12.9
64944,12,0.997,12.9
64945,12,0.997,12.9
64946,12,0.997,12.9
64947,12,0.997,12.9
64948,12,0.997,12.9
64949,12,0.997,12.9
64950,12,0.997,12.9
64951,12,0.997,12.9
64952,12,0.997,12.9
64953,12,0.997,12.9
64954,12,0.997,12.9
64955,12,0.997,12.9
64956,12,0.997,12.9
64957,12,0.997,12.9
64958,12,0.997,12.9
64959,12,0.997,12.9
64960,12,0.997,12.9
64961,12,0.997,12.9
64962,12,0.997,12.9
64963,12,0.997,12.9
64964,12,0.997,12.9
64965,12,0.997,12.9
64966,12,0.997,12.9
64967,12,0.997,12.9
64968,12,0.997,12.9
64969,12,0.997,12.9
64970,12,0.997,12.9
64971,12,0.997,12.9
64972,12,0.997,12.9
64973,12,0.997,12.9
64974,12,0.997,12.9
64975,12,0.997,12.9
64976,12,0.997,12.9
64977,12,0.997,12.9
64978,12,0.997,12.9
64979,12,0.997,12.9
64980,12,0.997,12.9
64981,12,0.997,12.9
64982,12,0.997,12.9
64983,12,0.997,12.9
64984,12,0.997,12.9
64985,12,0.997,12.9
64986,12,0.997,12.9
64987,12,0.997,12.9
64988,12,0.997,12.9
64989,12,0.997,12.9
64990,12,0.997,12.9
64991,12,0.997,12.9
64992,12,0.997,12.9
64993,12,0.997,12.9
64994,12,0.997,12.9
64995,12,0.997,12.9
64996,12,0.997,12.9
64997,12,0.997,12.9
64998,12,0.997,12.9
64999,12,0.997,12.9
65000,12,0.997,12.9
65001,12,0.997,12.9
65002,12,0.997,12.9
65003,12,0.997,12.9
65004,12,0.997,12.9
65005,12,0.997,12.9
65006,12,0.997,12.9
65007,12,0.997,12.9
65008,12,0.997,12.9
65009,12,0.997,12.9
65010,12,0.997,12.9
65011,12,0.997,12.9
65012,12,0.997,12.9
65013,12,0.997,12.9
65014,12,0.997,12.9
65015,12,0.997,12.9
65016,12,0.997,12.9
65017,12,0.997,12.9
65018,12,0.997,12.9
65019,12,0.997,12.9
65020,12,0.997,12.9
65021,12,0.997,12.9
65022,12,0.997,12.9
65023,12,0.997,12.9
65024,12,0.997,12.9
65025,12,0.997,12.9
65026,12,0.997,12.9
65027,12,0.997,12.9
65028,12,0.997,12.9
65029,12,0.997,12.9
65030,12,0.997,12.9
65031,12,0.997,12.9
65032,12,0.997,12.9
65033,12,0.997,12.9
65034,12,0.997,12.9
65035,12,0.997,12.9
65036,12,0.997,12.9
65037,12,0.997,12.9
65038,12,0.997,12.9
65039,12,0.997,12.9
65040,12,0.997,12.9
65041,12,0.997,12.9
65042,12,0.997,12.9
65043,12,0.997,12.9
65044,12,0.997,12.9
65045,12,0.997,12.9
65046,12,0.997,12.9
65047,12,0.997,12.9
65048,12,0.997,12.9
65049,12,0.997,12.9
65050,12,0.997,12.9
65051,12,0.997,12.9
65052,12,0.997,12.9
65053,12,0.997,12.9
65054,12,0.997,12.9
65055,12,0.997,12.9
65056,12,0.997,12.9
65057,12,0.997,12.9
65058,12,0.997,12.9
65059,12,0.997,12.9
65060,12,0.997,12.9
65061,12,0.997,12.9
65062,12,0.997,12.9
65063,12,0.997,12.9
65064,12,0.997,12.9
65065,12,0.997,12.9
65066,12,0.997,12.9
65067,12,0.997,12.9
65068,12,0.997,12.9
65069,12,0.997,12.9
65070,12,0.997,12.9
65071,12,0.997,12.9
65072,12,0.997,12.9
65073,12,0.997,12.9
65074,12,0.997,12.9
65075,12,0.997,12.9
65076,12,0.997,12.9
65077,12,0.997,12.9
65078,12,0.997,12.9
65079,12,0.997,12.9
65080,12,0.997,12.9
65081,12,0.997,12.9
65082,12,0.997,12.9
65083,12,0.997,12.9
65084,12,0.997,12.9
65085,12,0.997,12.9
65086,12,0.997,12.9
65087,12,0.997,12.9
65088,12,0.997,12.9
65089,12,0.997,12.9
65090,12,0.997,12.9
65091,12,0.997,12.9
65092,12,0.997,12.9
65093,12,0.997,12.9
65094,12,0.997,12.9
65095,12,0.997,12.9
65096,12,0.997,12.9
65097,12,0.997,12.9
65098,12,0.997,12.9
65099,12,0.997,12.9
65100,12,0.997,12.9
65101,12,0.997,12.9
65102,12,0.997,12.9
65103,12,0.997,12.9
65104,12,0.997,12.9
65105,12,0.997,12.9
65106,12,0.997,12.9
65107,12,0.997,12.9
65108,12,0.997,12.9
65109,12,0.997,12.9
65110,12,0.997,12.9
65111,12,0.997,12.9
65112,12,0.997,12.9
65113,12,0.997,12.9
65114,12,0.997,12.9
65115,12,0.997,12.9
65116,12,0.997,12.9
65117,12,0.997,12.9
65118,12,0.997,12.9
65119,12,0.997,12.9
65120,12,0.997,12.9
65121,12,0.997,12.9
65122,12,0.997,12.9
65123,12,0.997,12.9
65124,12,0.997,12.9
65125,12,0.997,12.9
65126,12,0.997,12.9
65127,12,0.997,12.9
65128,12,0.997,12.9
65129,12,0.997,12.9
65130,12,0.997,12.9
65131,12,0.997,12.9
65132,12,0.997,12.9
65133,12,0.997,12.9
65134,12,0.997,12.9
65135,12,0.997,12.9
65136,12,0.997,12.9
65137,12,0.997,12.9
65138,12,0.997,12.9
65139,12,0.997,12.9
65140,12,0.997,12.9
65141,12,0.997,12.9
65142,12,0.997,12.9
65143,12,0.997,12.9
65144,12,0.997,12.9
65145,12,0.997,12.9
65146,12,0.997,12.9
65147,12,0.997,12.9
65148,12,0.997,12.9
65149,12,0.997,12.9
65150,12,0.997,12.9
65151,12,0.997,12.9
65152,12,0.997,12.9
65153,12,0.997,12.9
65154,12,0.997,12.9
65155,12,0.997,12.9
65156,12,0.997,12.9
65157,12,0.997,12.9
65158,12,0.997,12.9
65159,12,0.997,12.9
65160,12,0.997,12.9
65161,12,0.997,12.9
65162,12,0.997,12.9
65163,12,0.997,12.9
65164,12,0.997,12.9
65165,12,0.997,12.9
65166,12,0.997,12.9
65167,12,0.997,12.9
65168,12,0.997,12.9
65169,12,0.997,12.9
65170,12,0.997,12.9
65171,12,0.997,12.9
65172,12,0.997,12.9
65173,12,0.997,12.9
65174,12,0.997,12.9
65175,12,0.997,12.9
65176,12,0.997,12.9
65177,12,0.997,12.9
65178,12,0.997,12.9
65179,12,0.997,12.9
65180,12,0.997,12.9
65181,12,0.997,12.9
65182,12,0.997,12.9
65183,12,0.997,12.9
65184,12,0.997,12.9
65185,12,0.997,12.9
65186,12,0.997,12.9
65187,12,0.997,12.9
65188,12,0.997,12.9
65189,12,0.997,12.9
65190,12,0.997,12.9
65191,12,0.997,12.9
65192,12,0.997,12.9
65193,12,0.997,12.9
65194,12,0.997,12.9
65195,12,0.997,12.9
65196,12,0.997,12.9
65197,12,0.997,12.9
65198,12,0.997,12.9
65199,12,0.997,12.9
65200,12,0.997,12.9
65201,12,0.997,12.9
65202,12,0.997,12.9
65203,12,0.997,12.9
65204,12,0.997,12.9
65205,12,0.997,12.9
65206,12,0.997,12.9
65207,12,0.997,12.9
65208,12,0.997,12.9
65209,12,0.997,12.9
65210,12,0.997,12.9
65211,12,0.997,12.9
65212,12,0.997,12.9
65213,12,0.997,12.9
65214,12,0.997,12.9
65215,12,0.997,12.9
65216,12,0.997,12.9
65217,12,0.997,12.9
65218,12,0.997,12.9
65219,12,0.997,12.9
65220,12,0.997,12.9
65221,12,0.997,12.9
65222,12,0.997,12.9
65223,12,0.997,12.9
65224,12,0.997,12.9
65225,12,0.997,12.9
65226,12,0.997,12.9
65227,12,0.997,12.9
65228,12,0.997,12.9
65229,12,0.997,12.9
65230,12,0.997,12.9
65231,12,0.997,12.9
65232,12,0.997,12.9
65233,12,0.997,12.9
65234,12,0.997,12.9
65235,12,0.997,12.9
65236,12,0.997,12.9
65237,12,0.997,12.9
65238,12,0.997,12.9
65239,12,0.997,12.9
65240,12,0.997,12.9
65241,12,0.997,12.9
65242,12,0.997,12.9
65243,12,0.997,12.9
65244,12,0.997,12.9
65245,12,0.997,12.9
65246,12,0.997,12.9
65247,12,0.997,12.9
65248,12,0.997,12.9
65249,12,0.997,12.9
65250,12,0.997,12.9
65251,12,0.997,12.9
65252,12,0.997,12.9
65253,12,0.997,12.9
65254,12,0.997,12.9
65255,12,0.997,12.9
65256,12,0.997,12.9
65257,12,0.997,12.9
65258,12,0.997,12.9
65259,12,0.997,12.9
65260,12,0.997,12.9
65261,12,0.997,12.9
65262,12,0.997,12.9
65263,12,0.997,12.9
65264,12,0.997,12.9
65265,12,0.997,12.9
65266,12,0.997,12.9
65267,12,0.997,12.9
65268,12,0.997,12.9
65269,12,0.997,12.9
65270,12,0.997,12.9
65271,12,0.997,12.9
65272,12,0.997,12.9
65273,12,0.997,12.9
65274,12,0.997,12.9
65275,12,0.997,12.9
65276,12,0.997,12.9
65277,12,0.997,12.9
65278,12,0.997,12.9
65279,12,0.997,12.9
65280,12,0.997,12.9
65281,12,0.997,12.9
65282,12,0.997,12.9
65283,12,0.997,12.9
65284,12,0.997,12.9
65285,12,0.997,12.9
65286,12,0.997,12.9
65287,12,0.997,12.9
65288,12,0.997,12.9
65289,12,0.997,12.9
65290,12,0.997,12.9
65291,12,0.997,12.9
65292,12,0.997,12.9
65293,12,0.997,12.9
65294,12,0.997,12.9
65295,12,0.997,12.9
65296,12,0.997,12.9
65297,12,0.997,12.9
65298,12,0.997,12.9
65299,12,0.997,12.9
65300,12,0.997,12.9
65301,12,0.997,12.9
65302,12,0.997,12.9
65303,12,0.997,12.9
65304,12,0.997,12.9
65305,12,0.997,12.9
65306,12,0.997,12.9
65307,12,0.997,12.9
65308,12,0.997,12.9
65309,12,0.997,12.9
65310,12,0.997,12.9
65311,12,0.997,12.9
65312,12,0.997,12.9
65313,12,0.997,12.9
65314,12,0.997,12.9
65315,12,0.997,12.9
65316,12,0.997,12.9
65317,12,0.997,12.9
65318,12,0.997,12.9
65319,12,0.997,12.9
65320,12,0.997,12.9
65321,12,0.997,12.9
65322,12,0.997,12.9
65323,12,0.997,12.9
65324,12,0.997,12.9
65325,12,0.997,12.9
65326,12,0.997,12.9
65327,12,0.997,12.9
65328,12,0.997,12.9
65329,12,0.997,12.9
65330,12,0.997,12.9
65331,12,0.997,12.9
65332,12,0.997,12.9
65333,12,0.997,12.9
65334,12,0.997,12.9
65335,12,0.997,12.9
65336,12,0.997,12.9
65337,12,0.997,12.9
65338,12,0.997,12.9
65339,12,0.997,12.9
65340,12,0.997,12.9
65341,12,0.997,12.9
65342,12,0.997,12.9
65343,12,0.997,12.9
65344,12,0.997,12.9
65345,12,0.997,12.9
65346,12,0.997,12.9
65347,12,0.997,12.9
65348,12,0.997,12.9
65349,12,0.997,12.9
65350,12,0.997,12.9
65351,12,0.997,12.9
65352,12,0.997,12.9
65353,12,0.997,12.9
65354,12,0.997,12.9
65355,12,0.997,12.9
65356,12,0.997,12.9
65357,12,0.997,12.9
65358,12,0.997,12.9
65359,12,0.997,12.9
65360,12,0.997,12.9
65361,12,0.997,12.9
65362,12,0.997,12.9
65363,12,0.997,12.9
65364,12,0.997,12.9
65365,12,0.997,12.9
65366,12,0.997,12.9
65367,12,0.997,12.9
65368,12,0.997,12.9
65369,12,0.997,12.9
65370,12,0.997,12.9
65371,12,0.997,12.9
65372,12,0.997,12.9
65373,12,0.997,12.9
65374,12,0.997,12.9
65375,12,0.997,12.9
65376,12,0.997,12.9
65377,12,0.997,12.9
65378,12,0.997,12.9
65379,12,0.997,12.9
65380,12,0.997,12.9
65381,12,0.997,12.9
65382,12,0.997,12.9
65383,12,0.997,12.9
65384,12,0.997,12.9
65385,12,0.997,12.9
65386,12,0.997,12.9
65387,12,0.997,12.9
65388,12,0.997,12.9
65389,12,0.997,12.9
65390,12,0.997,12.9
65391,12,0.997,12.9
65392,12,0.997,12.9
65393,12,0.997,12.9
65394,12,0.997,12.9
65395,12,0.997,12.9
65396,12,0.997,12.9
65397,12,0.997,12.9
65398,12,0.997,12.9
65399,12,0.997,12.9
65400,12,0.997,12.9
65401,12,0.997,12.9
65402,12,0.997,12.9
65403,12,0.997,12.9
65404,12,0.997,12.9
65405,12,0.997,12.9
65406,12,0.997,12.9
65407,12,0.997,12.9
65408,12,0.997,12.9
65409,12,0.997,12.9
65410,12,0.997,12.9
65411,12,0.997,12.9
65412,12,0.997,12.9
65413,12,0.997,12.9
65414,12,0.997,12.9
65415,12,0.997,12.9
65416,12,0.997,12.9
65417,12,0.997,12.9
65418,12,0.997,12.9
65419,12,0.997,12.9
65420,12,0.997,12.9
65421,12,0.997,12.9
65422,12,0.997,12.9
65423,12,0.997,12.9
65424,12,0.997,12.9
65425,12,0.997,12.9
65426,12,0.997,12.9
65427,12,0.997,12.9
65428,12,0.997,12.9
65429,12,0.997,12.9
65430,12,0.997,12.9
65431,12,0.997,12.9
65432,12,0.997,12.9
65433,12,0.997,12.9
65434,12,0.997,12.9
65435,12,0.997,12.9
65436,12,0.997,12.9
65437,12,0.997,12.9
65438,12,0.997,12.9
65439,12,0.997,12.9
65440,12,0.997,12.9
65441,12,0.997,12.9
65442,12,0.997,12.9
65443,12,0.997,12.9
65444,12,0.997,12.9
65445,12,0.997,12.9
65446,12,0.997,12.9
65447,12,0.997,12.9
65448,12,0.997,12.9
65449,12,0.997,12.9
65450,12,0.997,12.9
65451,12,0.997,12.9
65452,12,0.997,12.9
65453,12,0.997,12.9
65454,12,0.997,12.9
65455,12,0.997,12.9
65456,12,0.997,12.9
65457,12,0.997,12.9
65458,12,0.997,12.9
65459,12,0.997,12.9
65460,12,0.997,12.9
65461,12,0.997,12.9
65462,12,0.997,12.9
65463,12,0.997,12.9
65464,12,0.997,12.9
65465,12,0.997,12.9
65466,12,0.997,12.9
65467,12,0.997,12.9
65468,12,0.997,12.9
65469,12,0.997,12.9
65470,12,0.997,12.9
65471,12,0.997,12.9
65472,12,0.997,12.9
65473,12,0.997,12.9
65474,12,0.997,12.9
65475,12,0.997,12.9
65476,12,0.997,12.9
65477,12,0.997,12.9
65478,12,0.997,12.9
65479,12,0.997,12.9
65480,12,0.997,12.9
65481,12,0.997,12.9
65482,12,0.997,12.9
65483,12,0.997,12.9
65484,12,0.997,12.9
65485,12,0.997,12.9
65486,12,0.997,12.9
65487,12,0.997,12.9
65488,12,0.997,12.9
65489,12,0.997,12.9
65490,12,0.997,12.9
65491,12,0.997,12.9
65492,12,0.997,12.9
65493,12,0.997,12.9
65494,12,0.997,12.9
65495,12,0.997,12.9
65496,12,0.997,12.9
65497,12,0.997,12.9
65498,12,0.997,12.9
65499,12,0.997,12.9
65500,12,0.997,12.9
65501,12,0.997,12.9
65502,12,0.997,12.9
65503,12,0.997,12.9
65504,12,0.997,12.9
65505,12,0.997,12.9
65506,12,0.997,12.9
65507,12,0.997,12.9
65508,12,0.997,12.9
65509,12,0.997,12.9
65510,12,0.997,12.9
65511,12,0.997,12.9
65512,12,0.997,12.9
65513,12,0.997,12.9
65514,12,0.997,12.9
65515,12,0.997,12.9
65516,12,0.997,12.9
65517,12,0.997,12.9
65518,12,0.997,12.9
65519,12,0.997,12.9
65520,12,0.997,12.9
65521,12,0.997,12.9
65522,12,0.997,12.9
65523,12,0.997,12.9
65524,12,0.997,12.9
65525,12,0.997,12.9
65526,12,0.997,12.9
65527,12,0.997,12.9
65528,12,0.997,12.9
65529,12,0.997,12.9
65530,12,0.997,12.9
65531,12,0.997,12.9
65532,12,0.997,12.9
65533,12,0.997,12.9
65534,12,0.997,12.9
65535,12,0.997,12.9
65536,12,0.997,12.9
65537,12,0.997,12.9
65538,12,0.997,12.9
65539,12,0.997,12.9
65540,12,0.997,12.9
65541,12,0.997,12.9
65542,12,0.997,12.9
65543,12,0.997,12.9
65544,12,0.997,12.9
65545,12,0.997,12.9
65546,12,0.997,12.9
65547,12,0.997,12.9
65548,12,0.997,12.9
65549,12,0.997,12.9
65550,12,0.997,12.9
65551,12,0.997,12.9
65552,12,0.997,12.9
65553,12,0.997,12.9
65554,12,0.997,12.9
65555,12,0.997,12.9
65556,12,0.997,12.9
65557,12,0.997,12.9
65558,12,0.997,12.9
65559,12,0.997,12.9
65560,12,0.997,12.9
65561,12,0.997,12.9
65562,12,0.997,12.9
65563,12,0.997,12.9
65564,12,0.997,12.9
65565,12,0.997,12.9
65566,12,0.997,12.9
65567,12,0.997,12.9
65568,12,0.997,12.9
65569,12,0.997,12.9
65570,12,0.997,12.9
65571,12,0.997,12.9
65572,12,0.997,12.9
65573,12,0.997,12.9
65574,12,0.997,12.9
65575,12,0.997,12.9
65576,12,0.997,12.9
65577,12,0.997,12.9
65578,12,0.997,12.9
65579,12,0.997,12.9
65580,12,0.997,12.9
65581,12,0.997,12.9
65582,12,0.997,12.9
65583,12,0.997,12.9
65584,12,0.997,12.9
65585,12,0.997,12.9
65586,12,0.997,12.9
65587,12,0.997,12.9
65588,12,0.997,12.9
65589,12,0.997,12.9
65590,12,0.997,12.9
65591,12,0.997,12.9
65592,12,0.997,12.9
65593,12,0.997,12.9
65594,12,0.997,12.9
65595,12,0.997,12.9
65596,12,0.997,12.9
65597,12,0.997,12.9
65598,12,0.997,12.9
65599,12,0.997,12.9
65600,12,0.997,12.9
65601,12,0.997,12.9
65602,12,0.997,12.9
65603,12,0.997,12.9
65604,12,0.997,12.9
