Duration: 300
step,size,rho,fit
82724,13,0.982,14.7
82725,13,0.982,14.7
82726,13,0.982,14.7
82727,13,0.982,14.7
82728,13,0.982,14.7
82729,13,0.982,14.7
82730,13,0.982,14.7
82731,13,0.982,14.7
82732,13,0.982,14.7
82733,13,0.982,14.7
82734,13,0.982,14.7
82735,13,0.982,14.7
82736,13,0.982,14.7
82737,13,0.982,14.7
82738,13,0.982,14.7
82739,13,0.982,14.7
82740,13,0.982,14.7
82741,13,0.982,14.7
82742,13,0.982,14.7
82743,13,0.982,14.7
82744,13,0.982,14.7
82745,13,0.982,14.7
82746,13,0.982,14.7
82747,13,0.982,14.7
82748,13,0.982,14.7
82749,13,0.982,14.7
82750,13,0.982,14.7
82751,13,0.982,14.7
82752,13,0.982,14.7
82753,13,0.982,14.7
82754,13,0.982,14.7
82755,13,0.982,14.7
82756,13,0.982,14.7
82757,13,0.982,14.7
82758,13,0.982,14.7
82759,13,0.982,14.7
82760,13,0.982,14.7
82761,13,0.982,14.7
82762,13,0.982,14.7
82763,13,0.982,14.7
82764,13,0.982,14.7
82765,13,0.982,14.7
82766,13,0.982,14.7
82767,13,0.982,14.7
82768,13,0.982,14.7
82769,13,0.982,14.7
82770,13,0.982,14.7
82771,13,0.982,14.7
82772,13,0.982,14.7
82773,13,0.982,14.7
82774,13,0.982,14.7
82775,13,0.982,14.7
82776,13,0.982,14.7
82777,13,0.982,14.7
82778,13,0.982,14.7
82779,13,0.982,14.7
82780,13,0.982,14.7
82781,13,0.982,14.7
82782,13,0.982,14.7
82783,13,0.982,14.7
82784,13,0.982,14.7
82785,13,0.982,14.7
82786,13,0.982,14.7
82787,13,0.982,14.7
82788,13,0.982,14.7
82789,13,0.982,14.7
82790,13,0.982,14.7
82791,13,0.982,14.7
82792,13,0.982,14.7
82793,13,0.982,14.7
82794,13,0.982,14.7
82795,13,0.982,14.7
82796,13,0.982,14.7
82797,13,0.982,14.7
82798,13,0.982,14.7
82799,13,0.982,14.7
82800,13,0.982,14.7
82801,13,0.982,14.7
82802,13,0.982,14.7
82803,13,0.982,14.7
82804,13,0.982,14.7
82805,13,0.982,14.7
82806,13,0.982,14.7
82807,13,0.982,14.7
82808,13,0.982,14.7
82809,13,0.982,14.7
82810,13,0.982,14.7
82811,13,0.982,14.7
82812,13,0.982,14.7
82813,13,0.982,14.7
82814,13,0.982,14.7
82815,13,0.982,14.7
82816,13,0.982,14.7
82817,13,0.982,14.7
82818,13,0.982,14.7
82819,13,0.982,14.7
82820,13,0.982,14.7
82821,13,0.982,14.7
82822,13,0.982,14.7
82823,13,0.982,14.7
82824,13,0.982,14.7
82825,13,0.982,14.7
82826,13,0.982,14.7
82827,13,0.982,14.7
82828,13,0.982,14.7
82829,13,0.982,14.7
82830,13,0.982,14.7
82831,13,0.982,14.7
82832,13,0.982,14.7
82833,13,0.982,14.7
82834,13,0.982,14.7
82835,13,0.982,14.7
82836,13,0.982,14.7
82837,13,0.982,14.7
82838,13,0.982,14.7
82839,13,0.982,14.7
82840,13,0.982,14.7
82841,13,0.982,14.7
82842,13,0.982,14.7
82843,13,0.982,14.7
82844,13,0.982,14.7
82845,13,0.982,14.7
82846,13,0.982,14.7
82847,13,0.982,14.7
82848,13,0.982,14.7
82849,13,0.982,14.7
82850,13,0.982,14.7
82851,13,0.982,14.7
82852,13,0.982,14.7
82853,13,0.982,14.7
82854,13,0.982,14.7
82855,13,0.982,14.7
82856,13,0.982,14.7
82857,13,0.982,14.7
82858,13,0.982,14.7
82859,13,0.982,14.7
82860,13,0.982,14.7
82861,13,0.982,14.7
82862,13,0.982,14.7
82863,13,0.982,14.7
82864,13,0.982,14.7
82865,13,0.982,14.7
82866,13,0.982,14.7
82867,13,0.982,14.7
82868,13,0.982,14.7
82869,13,0.982,14.7
82870,13,0.982,14.7
82871,13,0.982,14.7
82872,13,0.982,14.7
82873,13,0.982,14.7
82874,13,0.982,14.7
82875,13,0.982,14.7
82876,13,0.982,14.7
82877,13,0.982,14.7
82878,13,0.982,14.7
82879,13,0.982,14.7
82880,13,0.982,14.7
82881,13,0.982,14.7
82882,13,0.982,14.7
82883,13,0.982,14.7
82884,13,0.982,14.7
82885,13,0.982,14.7
82886,13,0.982,14.7
82887,13,0.982,14.7
82888,13,0.982,14.7
82889,13,0.982,14.7
82890,13,0.982,14.7
82891,13,0.982,14.7
82892,13,0.982,14.7
82893,13,0.982,14.7
82894,13,0.982,14.7
82895,13,0.982,14.7
82896,13,0.982,14.7
82897,13,0.982,14.7
82898,13,0.982,14.7
82899,13,0.982,14.7
82900,13,0.982,14.7
82901,13,0.982,14.7
82902,13,0.982,14.7
82903,13,0.982,14.7
82904,13,0.982,14.7
82905,13,0.982,14.7
82906,13,0.982,14.7
82907,13,0.982,14.7
82908,13,0.982,14.7
82909,13,0.982,14.7
82910,13,0.982,14.7
82911,13,0.982,14.7
82912,13,0.982,14.7
82913,13,0.982,14.7
82914,13,0.982,14.7
82915,13,0.982,14.7
82916,13,0.982,14.7
82917,13,0.982,14.7
82918,13,0.982,14.7
82919,13,0.982,14.7
82920,13,0.982,14.7
82921,13,0.982,14.7
82922,13,0.982,14.7
82923,13,0.982,14.7
82924,13,0.982,14.7
82925,13,0.982,14.7
82926,13,0.982,14.7
82927,13,0.982,14.7
82928,13,0.982,14.7
82929,13,0.982,14.7
82930,13,0.982,14.7
82931,13,0.982,14.7
82932,13,0.982,14.7
82933,13,0.982,14.7
82934,13,0.982,14.7
82935,13,0.982,14.7
82936,13,0.982,14.7
82937,13,0.982,14.7
82938,13,0.982,14.7
82939,13,0.982,14.7
82940,13,0.982,14.7
82941,13,0.982,14.7
82942,13,0.982,14.7
82943,13,0.982,14.7
82944,13,0.982,14.7
82945,13,0.982,14.7
82946,13,0.982,14.7
82947,13,0.982,14.7
82948,13,0.982,14.7
82949,13,0.982,14.7
82950,13,0.982,14.7
82951,13,0.982,14.7
82952,13,0.982,14.7
82953,13,0.982,14.7
82954,13,0.982,14.7
82955,13,0.982,14.7
82956,13,0.982,14.7
82957,13,0.982,14.7
82958,13,0.982,14.7
82959,13,0.982,14.7
82960,13,0.982,14.7
82961,13,0.982,14.7
82962,13,0.982,14.7
82963,13,0.982,14.7
82964,13,0.982,14.7
82965,13,0.982,14.7
82966,13,0.982,14.7
82967,13,0.982,14.7
82968,13,0.982,14.7
82969,13,0.982,14.7
82970,13,0.982,14.7
82971,13,0.982,14.7
82972,13,0.982,14.7
82973,13,0.982,14.7
82974,13,0.982,14.7
82975,13,0.982,14.7
82976,13,0.982,14.7
82977,13,0.982,14.7
82978,13,0.982,14.7
82979,13,0.982,14.7
82980,13,0.982,14.7
82981,13,0.982,14.7
82982,13,0.982,14.7
82983,13,0.982,14.7
82984,13,0.982,14.7
82985,13,0.982,14.7
82986,13,0.982,14.7
82987,13,0.982,14.7
82988,13,0.982,14.7
82989,13,0.982,14.7
82990,13,0.982,14.7
82991,13,0.982,14.7
82992,13,0.982,14.7
82993,13,0.982,14.7
82994,13,0.982,14.7
82995,13,0.982,14.7
82996,13,0.982,14.7
82997,13,0.982,14.7
82998,13,0.982,14.7
82999,13,0.982,14.7
83000,13,0.982,14.7
83001,13,0.982,14.7
83002,13,0.982,14.7
83003,13,0.982,14.7
83004,13,0.982,14.7
83005,13,0.982,14.7
83006,13,0.982,14.7
83007,13,0.982,14.7
83008,13,0.982,14.7
83009,13,0.982,14.7
83010,13,0.982,14.7
83011,13,0.982,14.7
83012,13,0.982,14.7
83013,13,0.982,14.7
83014,13,0.982,14.7
83015,13,0.982,14.7
83016,13,0.982,14.7
83017,13,0.982,14.7
83018,13,0.982,14.7
83019,13,0.982,14.7
83020,13,0.982,14.7
83021,13,0.982,14.7
83022,13,0.982,14.7
83023,13,0.982,14.7
83024,13,0.982,14.7
83025,13,0.982,14.7
83026,13,0.982,14.7
83027,13,0.982,14.7
83028,13,0.982,14.7
83029,13,0.982,14.7
83030,13,0.982,14.7
83031,13,0.982,14.7
83032,13,0.982,14.7
83033,13,0.982,14.7
83034,13,0.982,14.7
83035,13,0.982,14.7
83036,13,0.982,14.7
83037,13,0.982,14.7
83038,13,0.982,14.7
83039,13,0.982,14.7
83040,13,0.982,14.7
83041,13,0.982,14.7
83042,13,0.982,14.7
83043,13,0.982,14.7
83044,13,0.982,14.7
83045,13,0.982,14.7
83046,13,0.982,14.7
83047,13,0.982,14.7
83048,13,0.982,14.7
83049,13,0.982,14.7
83050,13,0.982,14.7
83051,13,0.982,14.7
83052,13,0.982,14.7
83053,13,0.982,14.7
83054,13,0.982,14.7
83055,13,0.982,14.7
83056,13,0.982,14.7
83057,13,0.982,14.7
83058,13,0.982,14.7
83059,13,0.982,14.7
83060,13,0.982,14.7
83061,13,0.982,14.7
83062,13,0.982,14.7
83063,13,0.982,14.7
83064,13,0.982,14.7
83065,13,0.982,14.7
83066,13,0.982,14.7
83067,13,0.982,14.7
83068,13,0.982,14.7
83069,13,0.982,14.7
83070,13,0.982,14.7
83071,13,0.982,14.7
83072,13,0.982,14.7
83073,13,0.982,14.7
83074,13,0.982,14.7
83075,13,0.982,14.7
83076,13,0.982,14.7
83077,13,0.982,14.7
83078,13,0.982,14.7
83079,13,0.982,14.7
83080,13,0.982,14.7
83081,13,0.982,14.7
83082,13,0.982,14.7
83083,13,0.982,14.7
83084,13,0.982,14.7
83085,13,0.982,14.7
83086,13,0.982,14.7
83087,13,0.982,14.7
83088,13,0.982,14.7
83089,13,0.982,14.7
83090,13,0.982,14.7
83091,13,0.982,14.7
83092,13,0.982,14.7
83093,13,0.982,14.7
83094,13,0.982,14.7
83095,13,0.982,14.7
83096,13,0.982,14.7
83097,13,0.982,14.7
83098,13,0.982,14.7
83099,13,0.982,14.7
83100,13,0.982,14.7
83101,13,0.982,14.7
83102,13,0.982,14.7
83103,13,0.982,14.7
83104,13,0.982,14.7
83105,13,0.982,14.7
83106,13,0.982,14.7
83107,13,0.982,14.7
83108,13,0.982,14.7
83109,13,0.982,14.7
83110,13,0.982,14.7
83111,13,0.982,14.7
83112,13,0.982,14.7
83113,13,0.982,14.7
83114,13,0.982,14.7
83115,13,0.982,14.7
83116,13,0.982,14.7
83117,13,0.982,14.7
83118,13,0.982,14.7
83119,13,0.982,14.7
83120,13,0.982,14.7
83121,13,0.982,14.7
83122,13,0.982,14.7
83123,13,0.982,14.7
83124,13,0.982,14.7
83125,13,0.982,14.7
83126,13,0.982,14.7
83127,13,0.982,14.7
83128,13,0.982,14.7
83129,13,0.982,14.7
83130,13,0.982,14.7
83131,13,0.982,14.7
83132,13,0.982,14.7
83133,13,0.982,14.7
83134,13,0.982,14.7
83135,13,0.982,14.7
83136,13,0.982,14.7
83137,13,0.982,14.7
83138,13,0.982,14.7
83139,13,0.982,14.7
83140,13,0.982,14.7
83141,13,0.982,14.7
83142,13,0.982,14.7
83143,13,0.982,14.7
83144,13,0.982,14.7
83145,13,0.982,14.7
83146,13,0.982,14.7
83147,13,0.982,14.7
83148,13,0.982,14.7
83149,13,0.982,14.7
83150,13,0.982,14.7
83151,13,0.982,14.7
83152,13,0.982,14.7
83153,13,0.982,14.7
83154,13,0.982,14.7
83155,13,0.982,14.7
83156,13,0.982,14.7
83157,13,0.982,14.7
83158,13,0.982,14.7
83159,13,0.982,14.7
83160,13,0.982,14.7
83161,13,0.982,14.7
83162,13,0.982,14.7
83163,13,0.982,14.7
83164,13,0.982,14.7
83165,13,0.982,14.7
83166,13,0.982,14.7
83167,13,0.982,14.7
83168,13,0.982,14.7
83169,13,0.982,14.7
83170,13,0.982,14.7
83171,13,0.982,14.7
83172,13,0.982,14.7
83173,13,0.982,14.7
83174,13,0.982,14.7
83175,13,0.982,14.7
83176,13,0.982,14.7
83177,13,0.982,14.7
83178,13,0.982,14.7
83179,13,0.982,14.7
83180,13,0.982,14.7
83181,13,0.982,14.7
83182,13,0.982,14.7
83183,13,0.982,14.7
83184,13,0.982,14.7
83185,13,0.982,14.7
83186,13,0.982,14.7
83187,13,0.982,14.7
83188,13,0.982,14.7
83189,13,0.982,14.7
83190,13,0.982,14.7
83191,13,0.982,14.7
83192,13,0.982,14.7
83193,13,0.982,14.7
83194,13,0.982,14.7
83195,13,0.982,14.7
83196,13,0.982,14.7
83197,13,0.982,14.7
83198,13,0.982,14.7
83199,13,0.982,14.7
83200,13,0.982,14.7
83201,13,0.982,14.7
83202,13,0.982,14.7
83203,13,0.982,14.7
83204,13,0.982,14.7
83205,13,0.982,14.7
83206,13,0.982,14.7
83207,13,0.982,14.7
83208,13,0.982,14.7
83209,13,0.982,14.7
83210,13,0.982,14.7
83211,13,0.982,14.7
83212,13,0.982,14.7
83213,13,0.982,14.7
83214,13,0.982,14.7
83215,13,0.982,14.7
83216,13,0.982,14.7
83217,13,0.982,14.7
83218,13,0.982,14.7
83219,13,0.982,14.7
83220,13,0.982,14.7
83221,13,0.982,14.7
83222,13,0.982,14.7
83223,13,0.982,14.7
83224,13,0.982,14.7
83225,13,0.982,14.7
83226,13,0.982,14.7
83227,13,0.982,14.7
83228,13,0.982,14.7
83229,13,0.982,14.7
83230,13,0.982,14.7
83231,13,0.982,14.7
83232,13,0.982,14.7
83233,13,0.982,14.7
83234,13,0.982,14.7
83235,13,0.982,14.7
83236,13,0.982,14.7
83237,13,0.982,14.7
83238,13,0.982,14.7
83239,13,0.982,14.7
83240,13,0.982,14.7
83241,13,0.982,14.7
83242,13,0.982,14.7
83243,13,0.982,14.7
83244,13,0.982,14.7
83245,13,0.982,14.7
83246,13,0.982,14.7
83247,13,0.982,14.7
83248,13,0.982,14.7
83249,13,0.982,14.7
83250,13,0.982,14.7
83251,13,0.982,14.7
83252,13,0.982,14.7
83253,13,0.982,14.7
83254,13,0.982,14.7
83255,13,0.982,14.7
83256,13,0.982,14.7
83257,13,0.982,14.7
83258,13,0.982,14.7
83259,13,0.982,14.7
83260,13,0.982,14.7
83261,13,0.982,14.7
83262,13,0.982,14.7
83263,13,0.982,14.7
83264,13,0.982,14.7
83265,13,0.982,14.7
83266,13,0.982,14.7
83267,13,0.982,14.7
83268,13,0.982,14.7
83269,13,0.982,14.7
83270,13,0.982,14.7
83271,13,0.982,14.7
83272,13,0.982,14.7
83273,13,0.982,14.7
83274,13,0.982,14.7
83275,13,0.982,14.7
83276,13,0.982,14.7
83277,13,0.982,14.7
83278,13,0.982,14.7
83279,13,0.982,14.7
83280,13,0.982,14.7
83281,13,0.982,14.7
83282,13,0.982,14.7
83283,13,0.982,14.7
83284,13,0.982,14.7
83285,13,0.982,14.7
83286,13,0.982,14.7
83287,13,0.982,14.7
83288,13,0.982,14.7
83289,13,0.982,14.7
83290,13,0.982,14.7
83291,13,0.982,14.7
83292,13,0.982,14.7
83293,13,0.982,14.7
83294,13,0.982,14.7
83295,13,0.982,14.7
83296,13,0.982,14.7
83297,13,0.982,14.7
83298,13,0.982,14.7
83299,13,0.982,14.7
83300,13,0.982,14.7
83301,13,0.982,14.7
83302,13,0.982,14.7
83303,13,0.982,14.7
83304,13,0.982,14.7
83305,13,0.982,14.7
83306,13,0.982,14.7
83307,13,0.982,14.7
83308,13,0.982,14.7
83309,13,0.982,14.7
83310,13,0.982,14.7
83311,13,0.982,14.7
83312,13,0.982,14.7
83313,13,0.982,14.7
83314,13,0.982,14.7
83315,13,0.982,14.7
83316,13,0.982,14.7
83317,13,0.982,14.7
83318,13,0.982,14.7
83319,13,0.982,14.7
83320,13,0.982,14.7
83321,13,0.982,14.7
83322,13,0.982,14.7
83323,13,0.982,14.7
83324,13,0.982,14.7
83325,13,0.982,14.7
83326,13,0.982,14.7
83327,13,0.982,14.7
83328,13,0.982,14.7
83329,13,0.982,14.7
83330,13,0.982,14.7
83331,13,0.982,14.7
83332,13,0.982,14.7
83333,13,0.982,14.7
83334,13,0.982,14.7
83335,13,0.982,14.7
83336,13,0.982,14.7
83337,13,0.982,14.7
83338,13,0.982,14.7
83339,13,0.982,14.7
83340,13,0.982,14.7
83341,13,0.982,14.7
83342,13,0.982,14.7
83343,13,0.982,14.7
83344,13,0.982,14.7
83345,13,0.982,14.7
83346,13,0.982,14.7
83347,13,0.982,14.7
83348,13,0.982,14.7
83349,13,0.982,14.7
83350,13,0.982,14.7
83351,13,0.982,14.7
83352,13,0.982,14.7
83353,13,0.982,14.7
83354,13,0.982,14.7
83355,13,0.982,14.7
83356,13,0.982,14.7
83357,13,0.982,14.7
83358,13,0.982,14.7
83359,13,0.982,14.7
83360,13,0.982,14.7
83361,13,0.982,14.7
83362,13,0.982,14.7
83363,13,0.982,14.7
83364,13,0.982,14.7
83365,13,0.982,14.7
83366,13,0.982,14.7
83367,13,0.982,14.7
83368,13,0.982,14.7
83369,13,0.982,14.7
83370,13,0.982,14.7
83371,13,0.982,14.7
83372,13,0.982,14.7
83373,13,0.982,14.7
83374,13,0.982,14.7
83375,13,0.982,14.7
83376,13,0.982,14.7
83377,13,0.982,14.7
83378,13,0.982,14.7
83379,13,0.982,14.7
83380,13,0.982,14.7
83381,13,0.982,14.7
83382,13,0.982,14.7
83383,13,0.982,14.7
83384,13,0.982,14.7
83385,13,0.982,14.7
83386,13,0.982,14.7
83387,13,0.982,14.7
83388,13,0.982,14.7
83389,13,0.982,14.7
83390,13,0.982,14.7
83391,13,0.982,14.7
83392,13,0.982,14.7
83393,13,0.982,14.7
83394,13,0.982,14.7
83395,13,0.982,14.7
83396,13,0.982,14.7
83397,13,0.982,14.7
83398,13,0.982,14.7
83399,13,0.982,14.7
83400,13,0.982,14.7
83401,13,0.982,14.7
83402,13,0.982,14.7
83403,13,0.982,14.7
83404,13,0.982,14.7
83405,13,0.982,14.7
83406,13,0.982,14.7
83407,13,0.982,14.7
83408,13,0.982,14.7
83409,13,0.982,14.7
83410,13,0.982,14.7
83411,13,0.982,14.7
83412,13,0.982,14.7
83413,13,0.982,14.7
83414,13,0.982,14.7
83415,13,0.982,14.7
83416,13,0.982,14.7
83417,13,0.982,14.7
83418,13,0.982,14.7
83419,13,0.982,14.7
83420,13,0.982,14.7
83421,13,0.982,14.7
83422,13,0.982,14.7
83423,13,0.982,14.7
83424,13,0.982,14.7
83425,13,0.982,14.7
83426,13,0.982,14.7
83427,13,0.982,14.7
83428,13,0.982,14.7
83429,13,0.982,14.7
83430,13,0.982,14.7
83431,13,0.982,14.7
83432,13,0.982,14.7
83433,13,0.982,14.7
83434,13,0.982,14.7
83435,13,0.982,14.7
83436,13,0.982,14.7
83437,13,0.982,14.7
83438,13,0.982,14.7
83439,13,0.982,14.7
83440,13,0.982,14.7
83441,13,0.982,14.7
83442,13,0.982,14.7
83443,13,0.982,14.7
83444,13,0.982,14.7
83445,13,0.982,14.7
83446,13,0.982,14.7
83447,13,0.982,14.7
83448,13,0.982,14.7
83449,13,0.982,14.7
83450,13,0.982,14.7
83451,13,0.982,14.7
83452,13,0.982,14.7
83453,13,0.982,14.7
83454,13,0.982,14.7
83455,13,0.982,14.7
83456,13,0.982,14.7
83457,13,0.982,14.7
83458,13,0.982,14.7
83459,13,0.982,14.7
83460,13,0.982,14.7
83461,13,0.982,14.7
83462,13,0.982,14.7
83463,13,0.982,14.7
83464,13,0.982,14.7
83465,13,0.982,14.7
83466,13,0.982,14.7
83467,13,0.982,14.7
83468,13,0.982,14.7
83469,13,0.982,14.7
83470,13,0.982,14.7
83471,13,0.982,14.7
83472,13,0.982,14.7
83473,13,0.982,14.7
83474,13,0.982,14.7
83475,13,0.982,14.7
83476,13,0.982,14.7
83477,13,0.982,14.7
83478,13,0.982,14.7
83479,13,0.982,14.7
83480,13,0.982,14.7
83481,13,0.982,14.7
83482,13,0.982,14.7
83483,13,0.982,14.7
83484,13,0.982,14.7
83485,13,0.982,14.7
83486,13,0.982,14.7
83487,13,0.982,14.7
83488,13,0.982,14.7
83489,13,0.982,14.7
83490,13,0.982,14.7
83491,13,0.982,14.7
83492,13,0.982,14.7
83493,13,0.982,14.7
83494,13,0.982,14.7
83495,13,0.982,14.7
83496,13,0.982,14.7
83497,13,0.982,14.7
83498,13,0.982,14.7
83499,13,0.982,14.7
83500,13,0.982,14.7
83501,13,0.982,14.7
83502,13,0.982,14.7
83503,13,0.982,14.7
83504,13,0.982,14.7
83505,13,0.982,14.7
83506,13,0.982,14.7
83507,13,0.982,14.7
83508,13,0.982,14.7
83509,13,0.982,14.7
83510,13,0.982,14.7
83511,13,0.982,14.7
83512,13,0.982,14.7
83513,13,0.982,14.7
83514,13,0.982,14.7
83515,13,0.982,14.7
83516,13,0.982,14.7
83517,13,0.982,14.7
83518,13,0.982,14.7
83519,13,0.982,14.7
83520,13,0.982,14.7
83521,13,0.982,14.7
83522,13,0.982,14.7
83523,13,0.982,14.7
83524,13,0.982,14.7
83525,13,0.982,14.7
83526,13,0.982,14.7
83527,13,0.982,14.7
83528,13,0.982,14.7
83529,13,0.982,14.7
83530,13,0.982,14.7
83531,13,0.982,14.7
83532,13,0.982,14.7
83533,13,0.982,14.7
83534,13,0.982,14.7
83535,13,0.982,14.7
83536,13,0.982,14.7
83537,13,0.982,14.7
83538,13,0.982,14.7
83539,13,0.982,14.7
83540,13,0.982,14.7
83541,13,0.982,14.7
83542,13,0.982,14.7
83543,13,0.982,14.7
83544,13,0.982,14.7
83545,13,0.982,14.7
83546,13,0.982,14.7
83547,13,0.982,14.7
83548,13,0.982,14.7
83549,13,0.982,14.7
83550,13,0.982,14.7
83551,13,0.982,14.7
83552,13,0.982,14.7
83553,13,0.982,14.7
83554,13,0.982,14.7
83555,13,0.982,14.7
83556,13,0.982,14.7
83557,13,0.982,14.7
83558,13,0.982,14.7
83559,13,0.982,14.7
83560,13,0.982,14.7
83561,13,0.982,14.7
83562,13,0.982,14.7
83563,13,0.982,14.7
83564,13,0.982,14.7
83565,13,0.982,14.7
83566,13,0.982,14.7
83567,13,0.982,14.7
83568,13,0.982,14.7
83569,13,0.982,14.7
83570,13,0.982,14.7
83571,13,0.982,14.7
83572,13,0.982,14.7
83573,13,0.982,14.7
83574,13,0.982,14.7
83575,13,0.982,14.7
83576,13,0.982,14.7
83577,13,0.982,14.7
83578,13,0.982,14.7
83579,13,0.982,14.7
83580,13,0.982,14.7
83581,13,0.982,14.7
83582,13,0.982,14.7
83583,13,0.982,14.7
83584,13,0.982,14.7
83585,13,0.982,14.7
83586,13,0.982,14.7
83587,13,0.982,14.7
83588,13,0.982,14.7
83589,13,0.982,14.7
83590,13,0.982,14.7
83591,13,0.982,14.7
83592,13,0.982,14.7
83593,13,0.982,14.7
83594,13,0.982,14.7
83595,13,0.982,14.7
83596,13,0.982,14.7
83597,13,0.982,14.7
83598,13,0.982,14.7
83599,13,0.982,14.7
83600,13,0.982,14.7
83601,13,0.982,14.7
83602,13,0.982,14.7
83603,13,0.982,14.7
83604,13,0.982,14.7
83605,13,0.982,14.7
83606,13,0.982,14.7
83607,13,0.982,14.7
83608,13,0.982,14.7
83609,13,0.982,14.7
83610,13,0.982,14.7
83611,13,0.982,14.7
83612,13,0.982,14.7
83613,13,0.982,14.7
83614,13,0.982,14.7
83615,13,0.982,14.7
83616,13,0.982,14.7
83617,13,0.982,14.7
83618,13,0.982,14.7
83619,13,0.982,14.7
83620,13,0.982,14.7
83621,13,0.982,14.7
83622,13,0.982,14.7
83623,13,0.982,14.7
83624,13,0.982,14.7
83625,13,0.982,14.7
83626,13,0.982,14.7
83627,13,0.982,14.7
83628,13,0.982,14.7
83629,13,0.982,14.7
83630,13,0.982,14.7
83631,13,0.982,14.7
83632,13,0.982,14.7
83633,13,0.982,14.7
83634,13,0.982,14.7
83635,13,0.982,14.7
83636,13,0.982,14.7
83637,13,0.982,14.7
83638,13,0.982,14.7
83639,13,0.982,14.7
83640,13,0.982,14.7
83641,13,0.982,14.7
83642,13,0.982,14.7
83643,13,0.982,14.7
83644,13,0.982,14.7
83645,13,0.982,14.7
83646,13,0.982,14.7
83647,13,0.982,14.7
83648,13,0.982,14.7
83649,13,0.982,14.7
83650,13,0.982,14.7
83651,13,0.982,14.7
83652,13,0.982,14.7
83653,13,0.982,14.7
83654,13,0.982,14.7
83655,13,0.982,14.7
83656,13,0.982,14.7
83657,13,0.982,14.7
83658,13,0.982,14.7
83659,13,0.982,14.7
83660,13,0.982,14.7
83661,13,0.982,14.7
83662,13,0.982,14.7
83663,13,0.982,14.7
83664,13,0.982,14.7
83665,13,0.982,14.7
83666,13,0.982,14.7
83667,13,0.982,14.7
83668,13,0.982,14.7
83669,13,0.982,14.7
83670,13,0.982,14.7
83671,13,0.982,14.7
83672,13,0.982,14.7
83673,13,0.982,14.7
83674,13,0.982,14.7
83675,13,0.982,14.7
83676,13,0.982,14.7
83677,13,0.982,14.7
83678,13,0.982,14.7
83679,13,0.982,14.7
83680,13,0.982,14.7
83681,13,0.982,14.7
83682,13,0.982,14.7
83683,13,0.982,14.7
83684,13,0.982,14.7
83685,13,0.982,14.7
83686,13,0.982,14.7
83687,13,0.982,14.7
83688,13,0.982,14.7
83689,13,0.982,14.7
83690,13,0.982,14.7
83691,13,0.982,14.7
83692,13,0.982,14.7
83693,13,0.982,14.7
83694,13,0.982,14.7
83695,13,0.982,14.7
83696,13,0.982,14.7
83697,13,0.982,14.7
83698,13,0.982,14.7
83699,13,0.982,14.7
83700,13,0.982,14.7
83701,13,0.982,14.7
83702,13,0.982,14.7
83703,13,0.982,14.7
83704,13,0.982,14.7
83705,13,0.982,14.7
83706,13,0.982,14.7
83707,13,0.982,14.7
83708,13,0.982,14.7
83709,13,0.982,14.7
83710,13,0.982,14.7
83711,13,0.982,14.7
83712,13,0.982,14.7
83713,13,0.982,14.7
83714,13,0.982,14.7
83715,13,0.982,14.7
83716,13,0.982,14.7
83717,13,0.982,14.7
83718,13,0.982,14.7
83719,13,0.982,14.7
83720,13,0.982,14.7
83721,13,0.982,14.7
83722,13,0.982,14.7
83723,13,0.982,14.7
83724,13,0.982,14.7
83725,13,0.982,14.7
83726,13,0.982,14.7
83727,13,0.982,14.7
83728,13,0.982,14.7
83729,13,0.982,14.7
83730,13,0.982,14.7
83731,13,0.982,14.7
83732,13,0.982,14.7
83733,13,0.982,14.7
83734,13,0.982,14.7
83735,13,0.982,14.7
83736,13,0.982,14.7
83737,13,0.982,14.7
83738,13,0.982,14.7
83739,13,0.982,14.7
83740,13,0.982,14.7
83741,13,0.982,14.7
83742,13,0.982,14.7
83743,13,0.982,14.7
83744,13,0.982,14.7
83745,13,0.982,14.7
83746,13,0.982,14.7
83747,13,0.982,14.7
83748,13,0.982,14.7
83749,13,0.982,14.7
83750,13,0.982,14.7
83751,13,0.982,14.7
83752,13,0.982,14.7
83753,13,0.982,14.7
83754,13,0.982,14.7
83755,13,0.982,14.7
83756,13,0.982,14.7
83757,13,0.982,14.7
83758,13,0.982,14.7
83759,13,0.982,14.7
83760,13,0.982,14.7
83761,13,0.982,14.7
83762,13,0.982,14.7
83763,13,0.982,14.7
83764,13,0.982,14.7
83765,13,0.982,14.7
83766,13,0.982,14.7
83767,13,0.982,14.7
83768,13,0.982,14.7
83769,13,0.982,14.7
83770,13,0.982,14.7
83771,13,0.982,14.7
83772,13,0.982,14.7
83773,13,0.982,14.7
83774,13,0.982,14.7
83775,13,0.982,14.7
83776,13,0.982,14.7
83777,13,0.982,14.7
83778,13,0.982,14.7
83779,13,0.982,14.7
83780,13,0.982,14.7
83781,13,0.982,14.7
83782,13,0.982,14.7
83783,13,0.982,14.7
83784,13,0.982,14.7
83785,13,0.982,14.7
83786,13,0.982,14.7
83787,13,0.982,14.7
83788,13,0.982,14.7
83789,13,0.982,14.7
83790,13,0.982,14.7
83791,13,0.982,14.7
83792,13,0.982,14.7
83793,13,0.982,14.7
83794,13,0.982,14.7
83795,13,0.982,14.7
83796,13,0.982,14.7
83797,13,0.982,14.7
83798,13,0.982,14.7
