Duration: 300
step,size,rho,fit
102990,13,0.983,14.7
102991,13,0.983,14.7
102992,13,0.983,14.7
102993,13,0.983,14.7
102994,13,0.983,14.7
102995,13,0.983,14.7
102996,13,0.983,14.7
102997,13,0.983,14.7
102998,13,0.983,14.7
102999,13,0.983,14.7
103000,13,0.983,14.7
103001,13,0.983,14.7
103002,13,0.983,14.7
103003,13,0.983,14.7
103004,13,0.983,14.7
103005,13,0.983,14.7
103006,13,0.983,14.7
103007,13,0.983,14.7
103008,13,0.983,14.7
103009,13,0.983,14.7
103010,13,0.983,14.7
103011,13,0.983,14.7
103012,13,0.983,14.7
103013,13,0.983,14.7
103014,13,0.983,14.7
103015,13,0.983,14.7
103016,13,0.983,14.7
103017,13,0.983,14.7
103018,13,0.983,14.7
103019,13,0.983,14.7
103020,13,0.983,14.7
103021,13,0.983,14.7
103022,13,0.983,14.7
103023,13,0.983,14.7
103024,13,0.983,14.7
103025,13,0.983,14.7
103026,13,0.983,14.7
103027,13,0.983,14.7
103028,13,0.983,14.7
103029,13,0.983,14.7
103030,13,0.983,14.7
103031,13,0.983,14.7
103032,13,0.983,14.7
103033,13,0.983,14.7
103034,13,0.983,14.7
103035,13,0.983,14.7
103036,13,0.983,14.7
103037,13,0.983,14.7
103038,13,0.983,14.7
103039,13,0.983,14.7
103040,13,0.983,14.7
103041,13,0.983,14.7
103042,13,0.983,14.7
103043,13,0.983,14.7
103044,13,0.983,14.7
103045,13,0.983,14.7
103046,13,0.983,14.7
103047,13,0.983,14.7
103048,13,0.983,14.7
103049,13,0.983,14.7
103050,13,0.983,14.7
103051,13,0.983,14.7
103052,13,0.983,14.7
103053,13,0.983,14.7
103054,13,0.983,14.7
103055,13,0.983,14.7
103056,13,0.983,14.7
103057,13,0.983,14.7
103058,13,0.983,14.7
103059,13,0.983,14.7
103060,13,0.983,14.7
103061,13,0.983,14.7
103062,13,0.983,14.7
103063,13,0.983,14.7
103064,13,0.983,14.7
103065,13,0.983,14.7
103066,13,0.983,14.7
103067,13,0.983,14.7
103068,13,0.983,14.7
103069,13,0.983,14.7
103070,13,0.983,14.7
103071,13,0.983,14.7
103072,13,0.983,14.7
103073,13,0.983,14.7
103074,13,0.983,14.7
103075,13,0.983,14.7
103076,13,0.983,14.7
103077,13,0.983,14.7
103078,13,0.983,14.7
103079,13,0.983,14.7
103080,13,0.983,14.7
103081,13,0.983,14.7
103082,13,0.983,14.7
103083,13,0.983,14.7
103084,13,0.983,14.7
103085,13,0.983,14.7
103086,13,0.983,14.7
103087,13,0.983,14.7
103088,13,0.983,14.7
103089,13,0.983,14.7
103090,13,0.983,14.7
103091,13,0.983,14.7
103092,13,0.983,14.7
103093,13,0.983,14.7
103094,13,0.983,14.7
103095,13,0.983,14.7
103096,13,0.983,14.7
103097,13,0.983,14.7
103098,13,0.983,14.7
103099,13,0.983,14.7
103100,13,0.983,14.7
103101,13,0.983,14.7
103102,13,0.983,14.7
103103,13,0.983,14.7
103104,13,0.983,14.7
103105,13,0.983,14.7
103106,13,0.983,14.7
103107,13,0.983,14.7
103108,13,0.983,14.7
103109,13,0.983,14.7
103110,13,0.983,14.7
103111,13,0.983,14.7
103112,13,0.983,14.7
103113,13,0.983,14.7
103114,13,0.983,14.7
103115,13,0.983,14.7
103116,13,0.983,14.7
103117,13,0.983,14.7
103118,13,0.983,14.7
103119,13,0.983,14.7
103120,13,0.983,14.7
103121,13,0.983,14.7
103122,13,0.983,14.7
103123,13,0.983,14.7
103124,13,0.983,14.7
103125,13,0.983,14.7
103126,13,0.983,14.7
103127,13,0.983,14.7
103128,13,0.983,14.7
103129,13,0.983,14.7
103130,13,0.983,14.7
103131,13,0.983,14.7
103132,13,0.983,14.7
103133,13,0.983,14.7
103134,13,0.983,14.7
103135,13,0.983,14.7
103136,13,0.983,14.7
103137,13,0.983,14.7
103138,13,0.983,14.7
103139,13,0.983,14.7
103140,13,0.983,14.7
103141,13,0.983,14.7
103142,13,0.983,14.7
103143,13,0.983,14.7
103144,13,0.983,14.7
103145,13,0.983,14.7
103146,13,0.983,14.7
103147,13,0.983,14.7
103148,13,0.983,14.7
103149,13,0.983,14.7
103150,13,0.983,14.7
103151,13,0.983,14.7
103152,13,0.983,14.7
103153,13,0.983,14.7
103154,13,0.983,14.7
103155,13,0.983,14.7
103156,13,0.983,14.7
103157,13,0.983,14.7
103158,13,0.983,14.7
103159,13,0.983,14.7
103160,13,0.983,14.7
103161,13,0.983,14.7
103162,13,0.983,14.7
103163,13,0.983,14.7
103164,13,0.983,14.7
103165,13,0.983,14.7
103166,13,0.983,14.7
103167,13,0.983,14.7
103168,13,0.983,14.7
103169,13,0.983,14.7
103170,13,0.983,14.7
103171,13,0.983,14.7
103172,13,0.983,14.7
103173,13,0.983,14.7
103174,13,0.983,14.7
103175,13,0.983,14.7
103176,13,0.983,14.7
103177,13,0.983,14.7
103178,13,0.983,14.7
103179,13,0.983,14.7
103180,13,0.983,14.7
103181,13,0.983,14.7
103182,13,0.983,14.7
103183,13,0.983,14.7
103184,13,0.983,14.7
103185,13,0.983,14.7
103186,13,0.983,14.7
103187,13,0.983,14.7
103188,13,0.983,14.7
103189,13,0.983,14.7
103190,13,0.983,14.7
103191,13,0.983,14.7
103192,13,0.983,14.7
103193,13,0.983,14.7
103194,13,0.983,14.7
103195,13,0.983,14.7
103196,13,0.983,14.7
103197,13,0.983,14.7
103198,13,0.983,14.7
103199,13,0.983,14.7
103200,13,0.983,14.7
103201,13,0.983,14.7
103202,13,0.983,14.7
103203,13,0.983,14.7
103204,13,0.983,14.7
103205,13,0.983,14.7
103206,13,0.983,14.7
103207,13,0.983,14.7
103208,13,0.983,14.7
103209,13,0.983,14.7
103210,13,0.983,14.7
103211,13,0.983,14.7
103212,13,0.983,14.7
103213,13,0.983,14.7
103214,13,0.983,14.7
103215,13,0.983,14.7
103216,13,0.983,14.7
103217,13,0.983,14.7
103218,13,0.983,14.7
103219,13,0.983,14.7
103220,13,0.983,14.7
103221,13,0.983,14.7
103222,13,0.983,14.7
103223,13,0.983,14.7
103224,13,0.983,14.7
103225,13,0.983,14.7
103226,13,0.983,14.7
103227,13,0.983,14.7
103228,13,0.983,14.7
103229,13,0.983,14.7
103230,13,0.983,14.7
103231,13,0.983,14.7
103232,13,0.983,14.7
103233,13,0.983,14.7
103234,13,0.983,14.7
103235,13,0.983,14.7
103236,13,0.983,14.7
103237,13,0.983,14.7
103238,13,0.983,14.7
103239,13,0.983,14.7
103240,13,0.983,14.7
103241,13,0.983,14.7
103242,13,0.983,14.7
103243,13,0.983,14.7
103244,13,0.983,14.7
103245,13,0.983,14.7
103246,13,0.983,14.7
103247,13,0.983,14.7
103248,13,0.983,14.7
103249,13,0.983,14.7
103250,13,0.983,14.7
103251,13,0.983,14.7
103252,13,0.983,14.7
103253,13,0.983,14.7
103254,13,0.983,14.7
103255,13,0.983,14.7
103256,13,0.983,14.7
103257,13,0.983,14.7
103258,13,0.983,14.7
103259,13,0.983,14.7
103260,13,0.983,14.7
103261,13,0.983,14.7
103262,13,0.983,14.7
103263,13,0.983,14.7
103264,13,0.983,14.7
103265,13,0.983,14.7
103266,13,0.983,14.7
103267,13,0.983,14.7
103268,13,0.983,14.7
103269,13,0.983,14.7
103270,13,0.983,14.7
103271,13,0.983,14.7
103272,13,0.983,14.7
103273,13,0.983,14.7
103274,13,0.983,14.7
103275,13,0.983,14.7
103276,13,0.983,14.7
103277,13,0.983,14.7
103278,13,0.983,14.7
103279,13,0.983,14.7
103280,13,0.983,14.7
103281,13,0.983,14.7
103282,13,0.983,14.7
103283,13,0.983,14.7
103284,13,0.983,14.7
103285,13,0.983,14.7
103286,13,0.983,14.7
103287,13,0.983,14.7
103288,13,0.983,14.7
103289,13,0.983,14.7
103290,13,0.983,14.7
103291,13,0.983,14.7
103292,13,0.983,14.7
103293,13,0.983,14.7
103294,13,0.983,14.7
103295,13,0.983,14.7
103296,13,0.983,14.7
103297,13,0.983,14.7
103298,13,0.983,14.7
103299,13,0.983,14.7
103300,13,0.983,14.7
103301,13,0.983,14.7
103302,13,0.983,14.7
103303,13,0.983,14.7
103304,13,0.983,14.7
103305,13,0.983,14.7
103306,13,0.983,14.7
103307,13,0.983,14.7
103308,13,0.983,14.7
103309,13,0.983,14.7
103310,13,0.983,14.7
103311,13,0.983,14.7
103312,13,0.983,14.7
103313,13,0.983,14.7
103314,13,0.983,14.7
103315,13,0.983,14.7
103316,13,0.983,14.7
103317,13,0.983,14.7
103318,13,0.983,14.7
103319,13,0.983,14.7
103320,13,0.983,14.7
103321,13,0.983,14.7
103322,13,0.983,14.7
103323,13,0.983,14.7
103324,13,0.983,14.7
103325,13,0.983,14.7
103326,13,0.983,14.7
103327,13,0.983,14.7
103328,13,0.983,14.7
103329,13,0.983,14.7
103330,13,0.983,14.7
103331,13,0.983,14.7
103332,13,0.983,14.7
103333,13,0.983,14.7
103334,13,0.983,14.7
103335,13,0.983,14.7
103336,13,0.983,14.7
103337,13,0.983,14.7
103338,13,0.983,14.7
103339,13,0.983,14.7
103340,13,0.983,14.7
103341,13,0.983,14.7
103342,13,0.983,14.7
103343,13,0.983,14.7
103344,13,0.983,14.7
103345,13,0.983,14.7
103346,13,0.983,14.7
103347,13,0.983,14.7
103348,13,0.983,14.7
103349,13,0.983,14.7
103350,13,0.983,14.7
103351,13,0.983,14.7
103352,13,0.983,14.7
103353,13,0.983,14.7
103354,13,0.983,14.7
103355,13,0.983,14.7
103356,13,0.983,14.7
103357,13,0.983,14.7
103358,13,0.983,14.7
103359,13,0.983,14.7
103360,13,0.983,14.7
103361,13,0.983,14.7
103362,13,0.983,14.7
103363,13,0.983,14.7
103364,13,0.983,14.7
103365,13,0.983,14.7
103366,13,0.983,14.7
103367,13,0.983,14.7
103368,13,0.983,14.7
103369,13,0.983,14.7
103370,13,0.983,14.7
103371,13,0.983,14.7
103372,13,0.983,14.7
103373,13,0.983,14.7
103374,13,0.983,14.7
103375,13,0.983,14.7
103376,13,0.983,14.7
103377,13,0.983,14.7
103378,13,0.983,14.7
103379,13,0.983,14.7
103380,13,0.983,14.7
103381,13,0.983,14.7
103382,13,0.983,14.7
103383,13,0.983,14.7
103384,13,0.983,14.7
103385,13,0.983,14.7
103386,13,0.983,14.7
103387,13,0.983,14.7
103388,13,0.983,14.7
103389,13,0.983,14.7
103390,13,0.983,14.7
103391,13,0.983,14.7
103392,13,0.983,14.7
103393,13,0.983,14.7
103394,13,0.983,14.7
103395,13,0.983,14.7
103396,13,0.983,14.7
103397,13,0.983,14.7
103398,13,0.983,14.7
103399,13,0.983,14.7
103400,13,0.983,14.7
103401,13,0.983,14.7
103402,13,0.983,14.7
103403,13,0.983,14.7
103404,13,0.983,14.7
103405,13,0.983,14.7
103406,13,0.983,14.7
103407,13,0.983,14.7
103408,13,0.983,14.7
103409,13,0.983,14.7
103410,13,0.983,14.7
103411,13,0.983,14.7
103412,13,0.983,14.7
103413,13,0.983,14.7
103414,13,0.983,14.7
103415,13,0.983,14.7
103416,13,0.983,14.7
103417,13,0.983,14.7
103418,13,0.983,14.7
103419,13,0.983,14.7
103420,13,0.983,14.7
103421,13,0.983,14.7
103422,13,0.983,14.7
103423,13,0.983,14.7
103424,13,0.983,14.7
103425,13,0.983,14.7
103426,13,0.983,14.7
103427,13,0.983,14.7
103428,13,0.983,14.7
103429,13,0.983,14.7
103430,13,0.983,14.7
103431,13,0.983,14.7
103432,13,0.983,14.7
103433,13,0.983,14.7
103434,13,0.983,14.7
103435,13,0.983,14.7
103436,13,0.983,14.7
103437,13,0.983,14.7
103438,13,0.983,14.7
103439,13,0.983,14.7
103440,13,0.983,14.7
103441,13,0.983,14.7
103442,13,0.983,14.7
103443,13,0.983,14.7
103444,13,0.983,14.7
103445,13,0.983,14.7
103446,13,0.983,14.7
103447,13,0.983,14.7
103448,13,0.983,14.7
103449,13,0.983,14.7
103450,13,0.983,14.7
103451,13,0.983,14.7
103452,13,0.983,14.7
103453,13,0.983,14.7
103454,13,0.983,14.7
103455,13,0.983,14.7
103456,13,0.983,14.7
103457,13,0.983,14.7
103458,13,0.983,14.7
103459,13,0.983,14.7
103460,13,0.983,14.7
103461,13,0.983,14.7
103462,13,0.983,14.7
103463,13,0.983,14.7
103464,13,0.983,14.7
103465,13,0.983,14.7
103466,13,0.983,14.7
103467,13,0.983,14.7
103468,13,0.983,14.7
103469,13,0.983,14.7
103470,13,0.983,14.7
103471,13,0.983,14.7
103472,13,0.983,14.7
103473,13,0.983,14.7
103474,13,0.983,14.7
103475,13,0.983,14.7
103476,13,0.983,14.7
103477,13,0.983,14.7
103478,13,0.983,14.7
103479,13,0.983,14.7
103480,13,0.983,14.7
103481,13,0.983,14.7
103482,13,0.983,14.7
103483,13,0.983,14.7
103484,13,0.983,14.7
103485,13,0.983,14.7
103486,13,0.983,14.7
103487,13,0.983,14.7
103488,13,0.983,14.7
103489,13,0.983,14.7
103490,13,0.983,14.7
103491,13,0.983,14.7
103492,13,0.983,14.7
103493,13,0.983,14.7
103494,13,0.983,14.7
103495,13,0.983,14.7
103496,13,0.983,14.7
103497,13,0.983,14.7
103498,13,0.983,14.7
103499,13,0.983,14.7
103500,13,0.983,14.7
103501,13,0.983,14.7
103502,13,0.983,14.7
103503,13,0.983,14.7
103504,13,0.983,14.7
103505,13,0.983,14.7
103506,13,0.983,14.7
103507,13,0.983,14.7
103508,13,0.983,14.7
103509,13,0.983,14.7
103510,13,0.983,14.7
103511,13,0.983,14.7
103512,13,0.983,14.7
103513,13,0.983,14.7
103514,13,0.983,14.7
103515,13,0.983,14.7
103516,13,0.983,14.7
103517,13,0.983,14.7
103518,13,0.983,14.7
103519,13,0.983,14.7
103520,13,0.983,14.7
103521,13,0.983,14.7
103522,13,0.983,14.7
103523,13,0.983,14.7
103524,13,0.983,14.7
103525,13,0.983,14.7
103526,13,0.983,14.7
103527,13,0.983,14.7
103528,13,0.983,14.7
103529,13,0.983,14.7
103530,13,0.983,14.7
103531,13,0.983,14.7
103532,13,0.983,14.7
103533,13,0.983,14.7
103534,13,0.983,14.7
103535,13,0.983,14.7
103536,13,0.983,14.7
103537,13,0.983,14.7
103538,13,0.983,14.7
103539,13,0.983,14.7
103540,13,0.983,14.7
103541,13,0.983,14.7
103542,13,0.983,14.7
103543,13,0.983,14.7
103544,13,0.983,14.7
103545,13,0.983,14.7
103546,13,0.983,14.7
103547,13,0.983,14.7
103548,13,0.983,14.7
103549,13,0.983,14.7
103550,13,0.983,14.7
103551,13,0.983,14.7
103552,13,0.983,14.7
103553,13,0.983,14.7
103554,13,0.983,14.7
103555,13,0.983,14.7
103556,13,0.983,14.7
103557,13,0.983,14.7
103558,13,0.983,14.7
103559,13,0.983,14.7
103560,13,0.983,14.7
103561,13,0.983,14.7
103562,13,0.983,14.7
103563,13,0.983,14.7
103564,13,0.983,14.7
103565,13,0.983,14.7
103566,13,0.983,14.7
103567,13,0.983,14.7
103568,13,0.983,14.7
103569,13,0.983,14.7
103570,13,0.983,14.7
103571,13,0.983,14.7
103572,13,0.983,14.7
103573,13,0.983,14.7
103574,13,0.983,14.7
103575,13,0.983,14.7
103576,13,0.983,14.7
103577,13,0.983,14.7
103578,13,0.983,14.7
103579,13,0.983,14.7
103580,13,0.983,14.7
103581,13,0.983,14.7
103582,13,0.983,14.7
103583,13,0.983,14.7
103584,13,0.983,14.7
103585,13,0.983,14.7
103586,13,0.983,14.7
103587,13,0.983,14.7
103588,13,0.983,14.7
103589,13,0.983,14.7
103590,13,0.983,14.7
103591,13,0.983,14.7
103592,13,0.983,14.7
103593,13,0.983,14.7
103594,13,0.983,14.7
103595,13,0.983,14.7
103596,13,0.983,14.7
103597,13,0.983,14.7
103598,13,0.983,14.7
103599,13,0.983,14.7
103600,13,0.983,14.7
103601,13,0.983,14.7
103602,13,0.983,14.7
103603,13,0.983,14.7
103604,13,0.983,14.7
103605,13,0.983,14.7
103606,13,0.983,14.7
103607,13,0.983,14.7
103608,13,0.983,14.7
103609,13,0.983,14.7
103610,13,0.983,14.7
103611,13,0.983,14.7
103612,13,0.983,14.7
103613,13,0.983,14.7
103614,13,0.983,14.7
103615,13,0.983,14.7
103616,13,0.983,14.7
103617,13,0.983,14.7
103618,13,0.983,14.7
103619,13,0.983,14.7
103620,13,0.983,14.7
103621,13,0.983,14.7
103622,13,0.983,14.7
103623,13,0.983,14.7
103624,13,0.983,14.7
103625,13,0.983,14.7
103626,13,0.983,14.7
103627,13,0.983,14.7
103628,13,0.983,14.7
103629,13,0.983,14.7
103630,13,0.983,14.7
103631,13,0.983,14.7
103632,13,0.983,14.7
103633,13,0.983,14.7
103634,13,0.983,14.7
103635,13,0.983,14.7
103636,13,0.983,14.7
103637,13,0.983,14.7
103638,13,0.983,14.7
103639,13,0.983,14.7
103640,13,0.983,14.7
103641,13,0.983,14.7
103642,13,0.983,14.7
103643,13,0.983,14.7
103644,13,0.983,14.7
103645,13,0.983,14.7
103646,13,0.983,14.7
103647,13,0.983,14.7
103648,13,0.983,14.7
103649,13,0.983,14.7
103650,13,0.983,14.7
103651,13,0.983,14.7
103652,13,0.983,14.7
103653,13,0.983,14.7
103654,13,0.983,14.7
103655,13,0.983,14.7
103656,13,0.983,14.7
103657,13,0.983,14.7
103658,13,0.983,14.7
103659,13,0.983,14.7
103660,13,0.983,14.7
103661,13,0.983,14.7
103662,13,0.983,14.7
103663,13,0.983,14.7
103664,13,0.983,14.7
103665,13,0.983,14.7
103666,13,0.983,14.7
103667,13,0.983,14.7
103668,13,0.983,14.7
103669,13,0.983,14.7
103670,13,0.983,14.7
103671,13,0.983,14.7
103672,13,0.983,14.7
103673,13,0.983,14.7
103674,13,0.983,14.7
103675,13,0.983,14.7
103676,13,0.983,14.7
103677,13,0.983,14.7
103678,13,0.983,14.7
103679,13,0.983,14.7
103680,13,0.983,14.7
103681,13,0.983,14.7
103682,13,0.983,14.7
103683,13,0.983,14.7
103684,13,0.983,14.7
103685,13,0.983,14.7
103686,13,0.983,14.7
103687,13,0.983,14.7
103688,13,0.983,14.7
103689,13,0.983,14.7
103690,13,0.983,14.7
103691,13,0.983,14.7
103692,13,0.983,14.7
103693,13,0.983,14.7
103694,13,0.983,14.7
103695,13,0.983,14.7
103696,13,0.983,14.7
103697,13,0.983,14.7
103698,13,0.983,14.7
103699,13,0.983,14.7
103700,13,0.983,14.7
103701,13,0.983,14.7
103702,13,0.983,14.7
103703,13,0.983,14.7
103704,13,0.983,14.7
103705,13,0.983,14.7
103706,13,0.983,14.7
103707,13,0.983,14.7
103708,13,0.983,14.7
103709,13,0.983,14.7
103710,13,0.983,14.7
103711,13,0.983,14.7
103712,13,0.983,14.7
103713,13,0.983,14.7
103714,13,0.983,14.7
103715,13,0.983,14.7
103716,13,0.983,14.7
103717,13,0.983,14.7
103718,13,0.983,14.7
103719,13,0.983,14.7
103720,13,0.983,14.7
103721,13,0.983,14.7
103722,13,0.983,14.7
103723,13,0.983,14.7
103724,13,0.983,14.7
103725,13,0.983,14.7
103726,13,0.983,14.7
103727,13,0.983,14.7
103728,13,0.983,14.7
103729,13,0.983,14.7
103730,13,0.983,14.7
103731,13,0.983,14.7
103732,13,0.983,14.7
103733,13,0.983,14.7
103734,13,0.983,14.7
103735,13,0.983,14.7
103736,13,0.983,14.7
103737,13,0.983,14.7
103738,13,0.983,14.7
103739,13,0.983,14.7
103740,13,0.983,14.7
103741,13,0.983,14.7
103742,13,0.983,14.7
103743,13,0.983,14.7
103744,13,0.983,14.7
103745,13,0.983,14.7
103746,13,0.983,14.7
103747,13,0.983,14.7
103748,13,0.983,14.7
103749,13,0.983,14.7
103750,13,0.983,14.7
103751,13,0.983,14.7
103752,13,0.983,14.7
103753,13,0.983,14.7
103754,13,0.983,14.7
103755,13,0.983,14.7
103756,13,0.983,14.7
103757,13,0.983,14.7
103758,13,0.983,14.7
103759,13,0.983,14.7
103760,13,0.983,14.7
103761,13,0.983,14.7
103762,13,0.983,14.7
103763,13,0.983,14.7
103764,13,0.983,14.7
103765,13,0.983,14.7
103766,13,0.983,14.7
103767,13,0.983,14.7
103768,13,0.983,14.7
103769,13,0.983,14.7
103770,13,0.983,14.7
103771,13,0.983,14.7
103772,13,0.983,14.7
103773,13,0.983,14.7
103774,13,0.983,14.7
103775,13,0.983,14.7
103776,13,0.983,14.7
103777,13,0.983,14.7
103778,13,0.983,14.7
103779,13,0.983,14.7
103780,13,0.983,14.7
103781,13,0.983,14.7
103782,13,0.983,14.7
103783,13,0.983,14.7
103784,13,0.983,14.7
103785,13,0.983,14.7
103786,13,0.983,14.7
103787,13,0.983,14.7
103788,13,0.983,14.7
103789,13,0.983,14.7
103790,13,0.983,14.7
103791,13,0.983,14.7
103792,13,0.983,14.7
103793,13,0.983,14.7
103794,13,0.983,14.7
103795,13,0.983,14.7
103796,13,0.983,14.7
103797,13,0.983,14.7
103798,13,0.983,14.7
103799,13,0.983,14.7
103800,13,0.983,14.7
103801,13,0.983,14.7
103802,13,0.983,14.7
103803,13,0.983,14.7
103804,13,0.983,14.7
103805,13,0.983,14.7
103806,13,0.983,14.7
103807,13,0.983,14.7
103808,13,0.983,14.7
103809,13,0.983,14.7
103810,13,0.983,14.7
103811,13,0.983,14.7
103812,13,0.983,14.7
103813,13,0.983,14.7
103814,13,0.983,14.7
103815,13,0.983,14.7
103816,13,0.983,14.7
103817,13,0.983,14.7
103818,13,0.983,14.7
103819,13,0.983,14.7
103820,13,0.983,14.7
103821,13,0.983,14.7
103822,13,0.983,14.7
103823,13,0.983,14.7
103824,13,0.983,14.7
103825,13,0.983,14.7
103826,13,0.983,14.7
103827,13,0.983,14.7
103828,13,0.983,14.7
103829,13,0.983,14.7
103830,13,0.983,14.7
103831,13,0.983,14.7
103832,13,0.983,14.7
103833,13,0.983,14.7
103834,13,0.983,14.7
103835,13,0.983,14.7
103836,13,0.983,14.7
103837,13,0.983,14.7
103838,13,0.983,14.7
103839,13,0.983,14.7
103840,13,0.983,14.7
103841,13,0.983,14.7
103842,13,0.983,14.7
103843,13,0.983,14.7
103844,13,0.983,14.7
103845,13,0.983,14.7
103846,13,0.983,14.7
103847,13,0.983,14.7
103848,13,0.983,14.7
103849,13,0.983,14.7
103850,13,0.983,14.7
103851,13,0.983,14.7
103852,13,0.983,14.7
103853,13,0.983,14.7
103854,13,0.983,14.7
103855,13,0.983,14.7
103856,13,0.983,14.7
103857,13,0.983,14.7
103858,13,0.983,14.7
103859,13,0.983,14.7
103860,13,0.983,14.7
103861,13,0.983,14.7
103862,13,0.983,14.7
103863,13,0.983,14.7
103864,13,0.983,14.7
103865,13,0.983,14.7
103866,13,0.983,14.7
103867,13,0.983,14.7
103868,13,0.983,14.7
103869,13,0.983,14.7
103870,13,0.983,14.7
103871,13,0.983,14.7
103872,13,0.983,14.7
103873,13,0.983,14.7
103874,13,0.983,14.7
103875,13,0.983,14.7
103876,13,0.983,14.7
103877,13,0.983,14.7
103878,13,0.983,14.7
103879,13,0.983,14.7
103880,13,0.983,14.7
103881,13,0.983,14.7
103882,13,0.983,14.7
103883,13,0.983,14.7
103884,13,0.983,14.7
103885,13,0.983,14.7
103886,13,0.983,14.7
103887,13,0.983,14.7
103888,13,0.983,14.7
103889,13,0.983,14.7
103890,13,0.983,14.7
103891,13,0.983,14.7
103892,13,0.983,14.7
103893,13,0.983,14.7
103894,13,0.983,14.7
103895,13,0.983,14.7
103896,13,0.983,14.7
103897,13,0.983,14.7
103898,13,0.983,14.7
103899,13,0.983,14.7
103900,13,0.983,14.7
103901,13,0.983,14.7
103902,13,0.983,14.7
103903,13,0.983,14.7
103904,13,0.983,14.7
103905,13,0.983,14.7
103906,13,0.983,14.7
103907,13,0.983,14.7
103908,13,0.983,14.7
103909,13,0.983,14.7
103910,13,0.983,14.7
103911,13,0.983,14.7
103912,13,0.983,14.7
103913,13,0.983,14.7
103914,13,0.983,14.7
103915,13,0.983,14.7
103916,13,0.983,14.7
103917,13,0.983,14.7
103918,13,0.983,14.7
103919,13,0.983,14.7
103920,13,0.983,14.7
103921,13,0.983,14.7
103922,13,0.983,14.7
103923,13,0.983,14.7
103924,13,0.983,14.7
103925,13,0.983,14.7
103926,13,0.983,14.7
103927,13,0.983,14.7
103928,13,0.983,14.7
103929,13,0.983,14.7
103930,13,0.983,14.7
103931,13,0.983,14.7
103932,13,0.983,14.7
103933,13,0.983,14.7
103934,13,0.983,14.7
103935,13,0.983,14.7
103936,13,0.983,14.7
103937,13,0.983,14.7
103938,13,0.983,14.7
103939,13,0.983,14.7
103940,13,0.983,14.7
103941,13,0.983,14.7
103942,13,0.983,14.7
103943,13,0.983,14.7
103944,13,0.983,14.7
103945,13,0.983,14.7
103946,13,0.983,14.7
103947,13,0.983,14.7
103948,13,0.983,14.7
103949,13,0.983,14.7
103950,13,0.983,14.7
103951,13,0.983,14.7
103952,13,0.983,14.7
103953,13,0.983,14.7
103954,13,0.983,14.7
103955,13,0.983,14.7
103956,13,0.983,14.7
103957,13,0.983,14.7
103958,13,0.983,14.7
103959,13,0.983,14.7
103960,13,0.983,14.7
103961,13,0.983,14.7
103962,13,0.983,14.7
103963,13,0.983,14.7
103964,13,0.983,14.7
103965,13,0.983,14.7
103966,13,0.983,14.7
103967,13,0.983,14.7
103968,13,0.983,14.7
103969,13,0.983,14.7
103970,13,0.983,14.7
103971,13,0.983,14.7
103972,13,0.983,14.7
103973,13,0.983,14.7
103974,13,0.983,14.7
103975,13,0.983,14.7
103976,13,0.983,14.7
103977,13,0.983,14.7
103978,13,0.983,14.7
103979,13,0.983,14.7
103980,13,0.983,14.7
103981,13,0.983,14.7
103982,13,0.983,14.7
103983,13,0.983,14.7
103984,13,0.983,14.7
103985,13,0.983,14.7
103986,13,0.983,14.7
103987,13,0.983,14.7
103988,13,0.983,14.7
103989,13,0.983,14.7
103990,13,0.983,14.7
103991,13,0.983,14.7
103992,13,0.983,14.7
103993,13,0.983,14.7
103994,13,0.983,14.7
103995,13,0.983,14.7
103996,13,0.983,14.7
103997,13,0.983,14.7
103998,13,0.983,14.7
103999,13,0.983,14.7
104000,13,0.983,14.7
104001,13,0.983,14.7
104002,13,0.983,14.7
104003,13,0.983,14.7
104004,13,0.983,14.7
104005,13,0.983,14.7
104006,13,0.983,14.7
104007,13,0.983,14.7
104008,13,0.983,14.7
104009,13,0.983,14.7
104010,13,0.983,14.7
104011,13,0.983,14.7
104012,13,0.983,14.7
104013,13,0.983,14.7
104014,13,0.983,14.7
104015,13,0.983,14.7
104016,13,0.983,14.7
104017,13,0.983,14.7
104018,13,0.983,14.7
104019,13,0.983,14.7
104020,13,0.983,14.7
104021,13,0.983,14.7
104022,13,0.983,14.7
104023,13,0.983,14.7
104024,13,0.983,14.7
104025,13,0.983,14.7
104026,13,0.983,14.7
104027,13,0.983,14.7
104028,13,0.983,14.7
104029,13,0.983,14.7
104030,13,0.983,14.7
104031,13,0.983,14.7
104032,13,0.983,14.7
104033,13,0.983,14.7
104034,13,0.983,14.7
104035,13,0.983,14.7
104036,13,0.983,14.7
104037,13,0.983,14.7
104038,13,0.983,14.7
104039,13,0.983,14.7
104040,13,0.983,14.7
104041,13,0.983,14.7
104042,13,0.983,14.7
104043,13,0.983,14.7
104044,13,0.983,14.7
104045,13,0.983,14.7
104046,13,0.983,14.7
104047,13,0.983,14.7
104048,13,0.983,14.7
104049,13,0.983,14.7
104050,13,0.983,14.7
104051,13,0.983,14.7
104052,13,0.983,14.7
104053,13,0.983,14.7
104054,13,0.983,14.7
104055,13,0.983,14.7
104056,13,0.983,14.7
104057,13,0.983,14.7
104058,13,0.983,14.7
104059,13,0.983,14.7
104060,13,0.983,14.7
104061,13,0.983,14.7
104062,13,0.983,14.7
104063,13,0.983,14.7
104064,13,0.983,14.7
